time,memorability
181,0.7583410739898682
182,0.5888178944587708
183,0.6597834229469299
184,0.7286796569824219
185,0.7305144667625427
186,0.75600266456604
187,0.7291355133056641
188,0.734510064125061
189,0.7389962077140808
190,0.5693022012710571
191,0.5898450613021851
192,0.6070331335067749
193,0.6957288384437561
194,0.6288429498672485
195,0.6245556473731995
196,0.6442763209342957
197,0.6120275855064392
198,0.8339703679084778
199,0.8444221615791321
200,0.8242795467376709
201,0.8015707731246948
202,0.6162424683570862
203,0.5997353792190552
204,0.6054427623748779
205,0.5764886736869812
206,0.6014307141304016
207,0.5821258425712585
208,0.5869465470314026
209,0.5842603445053101
210,0.5823915600776672
211,0.5853890776634216
212,0.5817644000053406
213,0.7410657405853271
214,0.7311568260192871
215,0.7425392866134644
216,0.7296150922775269
217,0.7588919401168823
218,0.784282922744751
219,0.7801061868667603
220,0.9314867258071899
221,0.9319849014282227
222,0.8888728618621826
223,0.870317816734314
224,0.8813769221305847
225,0.8097668290138245
226,0.7529609799385071
227,0.7664377093315125
228,0.8081051111221313
229,0.8416304588317871
230,0.8917911052703857
231,0.8889256119728088
232,0.7635900378227234
233,0.8231586217880249
234,0.7560111880302429
235,0.751333475112915
236,0.7409470081329346
237,0.8045938611030579
238,0.8288344740867615
239,0.7850817441940308
240,0.8249712586402893
241,0.8216087222099304
242,0.7751564383506775
243,0.8288508653640747
244,0.9178122282028198
245,0.9209219217300415
246,0.9553374648094177
247,0.951002299785614
248,0.815254271030426
249,0.8016063570976257
250,0.78957599401474
251,0.739953339099884
252,0.6624888181686401
253,0.6815418601036072
254,0.7939357161521912
255,0.7080238461494446
256,0.6796772480010986
257,0.6217949986457825
258,0.6610716581344604
259,0.5893723368644714
260,0.5793840289115906
261,0.8189399242401123
262,0.8107350468635559
263,0.8394229412078857
264,0.8213210105895996
265,0.8041358590126038
266,0.8149064779281616
267,0.7670027613639832
268,0.8362525105476379
269,0.7572481036186218
270,0.7262242436408997
271,0.7011346817016602
272,0.7799118161201477
273,0.8106632828712463
274,0.904869794845581
275,0.8559409976005554
276,0.869634211063385
277,0.8660310506820679
278,0.8873701095581055
279,0.8803085684776306
280,0.8967370986938477
281,0.8338115811347961
282,0.6789857149124146
283,0.6230321526527405
284,0.6676809191703796
285,0.6591066122055054
286,0.6287862062454224
287,0.6493034958839417
288,0.5044078826904297
289,0.4751676619052887
290,0.4748315215110779
291,0.48927178978919983
292,0.43370798230171204
293,0.46516165137290955
294,0.6581981778144836
295,0.6407142281532288
296,0.6468039751052856
297,0.6283795237541199
298,0.5907147526741028
299,0.5899780988693237
300,0.6937509179115295
301,0.5824829339981079
302,0.6430487036705017
303,0.5619081854820251
304,0.8170838952064514
305,0.7153195142745972
306,0.684498131275177
307,0.7688941955566406
308,0.8045048713684082
309,0.7986961007118225
310,0.8316030502319336
311,0.8927794098854065
312,0.8917964100837708
313,0.8101471662521362
314,0.781197726726532
315,0.80962735414505
316,0.7309252619743347
317,0.7780036926269531
318,0.7377032041549683
319,0.7705820798873901
320,0.7309204339981079
321,0.8073264956474304
322,0.7315747737884521
323,0.5790248513221741
324,0.587431013584137
325,0.8039437532424927
326,0.8171001076698303
327,0.7779645323753357
328,0.7395210266113281
329,0.7753151655197144
330,0.6709150671958923
331,0.671265184879303
332,0.8438935279846191
333,0.8547899723052979
334,0.8442186117172241
335,0.7985517382621765
336,0.7924157977104187
337,0.607824981212616
338,0.6179950833320618
339,0.6957678198814392
340,0.6927775740623474
341,0.7130954265594482
342,0.7160468697547913
343,0.7277345657348633
344,0.7102976441383362
345,0.6415975093841553
346,0.692010223865509
347,0.6825815439224243
348,0.7375277280807495
349,0.6925511360168457
350,0.7313227653503418
351,0.5935954451560974
352,0.5804792642593384
353,0.5804473161697388
354,0.5854938626289368
355,0.7646340131759644
356,0.7612864971160889
357,0.5558435320854187
358,0.5692465901374817
359,0.6677056550979614
360,0.5461059212684631
361,0.7239370942115784
362,0.877783477306366
363,0.8009170293807983
364,0.7585788369178772
365,0.6354236602783203
366,0.6589945554733276
367,0.5584940314292908
368,0.6647576093673706
369,0.6896787285804749
370,0.7486895322799683
371,0.7108379006385803
372,0.7588150501251221
373,0.7692690491676331
374,0.669331967830658
375,0.7431697249412537
376,0.7620044350624084
377,0.7061285376548767
378,0.8220739960670471
379,0.7295582890510559
380,0.7419933080673218
381,0.7547598481178284
382,0.6995976567268372
383,0.7392657399177551
384,0.7134372591972351
385,0.6841634511947632
386,0.7269644737243652
387,0.7189969420433044
388,0.7720246315002441
389,0.7883437275886536
390,0.756859540939331
391,0.7927762269973755
392,0.8280979990959167
393,0.8357776403427124
394,0.6583983898162842
395,0.6411210894584656
396,0.6569898724555969
397,0.6468411087989807
398,0.7788252830505371
399,0.762271523475647
400,0.8583712577819824
401,0.7148312330245972
402,0.7448692321777344
403,0.7133433222770691
404,0.8013353943824768
405,0.8696064949035645
406,0.564271867275238
407,0.5727661848068237
408,0.5939906239509583
409,0.5335112810134888
410,0.7203888297080994
411,0.7047226428985596
412,0.7690268754959106
413,0.7919446229934692
414,0.8008099794387817
415,0.6972869038581848
416,0.7559936046600342
417,0.8301567435264587
418,0.804498016834259
419,0.6926262974739075
420,0.7275980114936829
421,0.7617595195770264
422,0.7571009993553162
423,0.771613597869873
424,0.753916323184967
425,0.799008846282959
426,0.798324465751648
427,0.780986487865448
428,0.7761899828910828
429,0.803777277469635
430,0.8245820999145508
431,0.8079831600189209
432,0.8539318442344666
433,0.8550114631652832
434,0.816935658454895
435,0.7000908851623535
436,0.7755431532859802
437,0.8409793972969055
438,0.8611022233963013
439,0.8326664566993713
440,0.8308530449867249
441,0.8161386847496033
442,0.8590390086174011
443,0.7022899389266968
444,0.8575223088264465
445,0.7985067367553711
446,0.8351420164108276
447,0.8883406519889832
448,0.8441677689552307
449,0.7902346849441528
450,0.8630582094192505
451,0.8522831797599792
452,0.7617090344429016
453,0.8021976947784424
454,0.7686935067176819
455,0.7927342653274536
456,0.803525984287262
457,0.7954754829406738
458,0.7963217496871948
459,0.7528859376907349
460,0.7573342323303223
461,0.811455249786377
462,0.8084286451339722
463,0.8120073676109314
464,0.8307886123657227
465,0.8233863115310669
466,0.7786799073219299
467,0.7148640751838684
468,0.7833375930786133
469,0.7939183712005615
470,0.7814255356788635
471,0.8302949666976929
472,0.7611963748931885
473,0.7292733192443848
474,0.6820498108863831
475,0.7318176031112671
476,0.7922389507293701
477,0.8279557824134827
478,0.6760320663452148
479,0.7142599821090698
480,0.7336175441741943
481,0.74782794713974
482,0.8030284643173218
483,0.7566142678260803
484,0.7608555555343628
485,0.8252082467079163
486,0.6902924180030823
487,0.753481388092041
488,0.6155607104301453
489,0.650175154209137
490,0.8198214173316956
491,0.8023096323013306
492,0.8463457822799683
493,0.8280174136161804
494,0.651736855506897
495,0.7014462947845459
496,0.838005781173706
497,0.9075424075126648
498,0.907356321811676
499,0.894448459148407
500,0.44999897480010986
501,0.4320889711380005
502,0.5740244388580322
503,0.6409379839897156
504,0.6752275228500366
505,0.4653002619743347
506,0.4782847762107849
507,0.4494646191596985
508,0.544642984867096
509,0.6323609352111816
510,0.7351231575012207
511,0.5112407803535461
512,0.5247571468353271
513,0.4892542064189911
514,0.49438220262527466
515,0.4691982567310333
516,0.4905768036842346
517,0.5616865754127502
518,0.5091941356658936
519,0.5141069293022156
520,0.4514988362789154
521,0.45034775137901306
522,0.5114296078681946
523,0.5187516808509827
524,0.47528621554374695
525,0.41370880603790283
526,0.45422881841659546
527,0.496528297662735
528,0.4884009063243866
529,0.4980171024799347
530,0.5041469931602478
531,0.5209683775901794
532,0.5012338161468506
533,0.516736626625061
534,0.5443522334098816
535,0.5316879153251648
536,0.53437739610672
537,0.6210086345672607
538,0.6296175122261047
539,0.6673569679260254
540,0.6394805908203125
541,0.6706192493438721
542,0.6156508326530457
543,0.6386890411376953
544,0.705135703086853
545,0.6853394508361816
546,0.6684249639511108
547,0.692411482334137
548,0.6294389963150024
549,0.6224782466888428
550,0.6448813080787659
551,0.6419788599014282
552,0.554142951965332
553,0.5501648783683777
554,0.5912080407142639
555,0.630174458026886
556,0.7277377247810364
557,0.707882821559906
558,0.7864359021186829
559,0.7826175689697266
560,0.7345694899559021
561,0.7020787000656128
562,0.6102359890937805
563,0.6972264647483826
564,0.6921610236167908
565,0.6380733251571655
566,0.6599528789520264
567,0.6920987963676453
568,0.6490805149078369
569,0.8487481474876404
570,0.8099124431610107
571,0.8324847221374512
572,0.8672471642494202
573,0.8919088840484619
574,0.8470647931098938
575,0.8891885280609131
576,0.8774226307868958
577,0.7592632174491882
578,0.8481227159500122
579,0.7788930535316467
580,0.7894083261489868
581,0.8121933341026306
582,0.809208869934082
583,0.8277620077133179
584,0.7778763175010681
585,0.7664827108383179
586,0.7655531167984009
587,0.8118389248847961
588,0.8501203060150146
589,0.84551602602005
590,0.8463271856307983
591,0.8312248587608337
