"subid"	"phase"	"movieOrder"	"movieName"	"grain"	"movieStartTime"	"keypressed"	"bpTime"	"movieDuration"	"condition"	"clipNo"	"movName"	"bpTime.series"	"totalMovieDur"	"grainorder"	"include"
"11002"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	1.8297	60.0266	"Interrupted"	"9"	"Corn"	483.3774	588.688	2	1
"11003"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	2.9296	60.0266	"Interrupted"	"9"	"Corn"	484.4773	588.688	2	1
"11004"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	3.6295	60.0266	"Interrupted"	"9"	"Corn"	485.1772	588.688	2	1
"11005"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	4.5628	60.0266	"Interrupted"	"9"	"Corn"	486.1105	588.688	2	1
"11006"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	5.6627	60.0266	"Interrupted"	"9"	"Corn"	487.2104	588.688	2	1
"11007"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	6.396	60.0266	"Interrupted"	"9"	"Corn"	487.9437	588.688	2	1
"11008"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	7.9292	60.0266	"Interrupted"	"9"	"Corn"	489.4769	588.688	2	1
"11009"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	9.2958	60.0266	"Interrupted"	"9"	"Corn"	490.8435	588.688	2	1
"11010"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	9.9291	60.0266	"Interrupted"	"9"	"Corn"	491.4768	588.688	2	1
"11011"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	10.629	60.0266	"Interrupted"	"9"	"Corn"	492.1767	588.688	2	1
"11012"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	12.2789	60.0266	"Interrupted"	"9"	"Corn"	493.8266	588.688	2	1
"11013"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	16.0786	60.0266	"Interrupted"	"9"	"Corn"	497.6263	588.688	2	1
"11014"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	22.7448	60.0266	"Interrupted"	"9"	"Corn"	504.2925	588.688	2	1
"11015"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	24.3114	60.0266	"Interrupted"	"9"	"Corn"	505.8591	588.688	2	1
"11016"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	25.5446	60.0266	"Interrupted"	"9"	"Corn"	507.0923	588.688	2	1
"11017"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	29.3611	60.0266	"Interrupted"	"9"	"Corn"	510.9088	588.688	2	1
"11018"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	31.7609	60.0266	"Interrupted"	"9"	"Corn"	513.3086	588.688	2	1
"11019"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	33.2941	60.0266	"Interrupted"	"9"	"Corn"	514.8418	588.688	2	1
"11020"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	38.0271	60.0266	"Interrupted"	"9"	"Corn"	519.5748	588.688	2	1
"11021"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	40.9935	60.0266	"Interrupted"	"9"	"Corn"	522.5412	588.688	2	1
"11022"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	43.8433	60.0266	"Interrupted"	"9"	"Corn"	525.391	588.688	2	1
"11023"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	45.5432	60.0266	"Interrupted"	"9"	"Corn"	527.0909	588.688	2	1
"11024"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	47.1764	60.0266	"Interrupted"	"9"	"Corn"	528.7241	588.688	2	1
"11025"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	49.3763	60.0266	"Interrupted"	"9"	"Corn"	530.924	588.688	2	1
"11026"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	54.5759	60.0266	"Interrupted"	"9"	"Corn"	536.1236	588.688	2	1
"11027"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	56.1758	60.0266	"Interrupted"	"9"	"Corn"	537.7235	588.688	2	1
"11028"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	57.409	60.0266	"Interrupted"	"9"	"Corn"	538.9567	588.688	2	1
"11029"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	58.5923	60.0266	"Interrupted"	"9"	"Corn"	540.14	588.688	2	1
"11030"	21	1	2	"Corn_Partial_9.mp4"	"f"	0.036833	"space"	59.6922	60.0266	"Interrupted"	"9"	"Corn"	541.2399	588.688	2	1
"11031"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	1.1958	47.1137	"Interrupted"	"10"	"Corn"	542.7701	588.688	2	1
"11032"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	2.7623	47.1137	"Interrupted"	"10"	"Corn"	544.3366	588.688	2	1
"11033"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	5.0955	47.1137	"Interrupted"	"10"	"Corn"	546.6698	588.688	2	1
"11034"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	5.7288	47.1137	"Interrupted"	"10"	"Corn"	547.3031	588.688	2	1
"11035"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	8.2619	47.1137	"Interrupted"	"10"	"Corn"	549.8362	588.688	2	1
"11036"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	11.9117	47.1137	"Interrupted"	"10"	"Corn"	553.486	588.688	2	1
"11037"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	12.545	47.1137	"Interrupted"	"10"	"Corn"	554.1193	588.688	2	1
"11038"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	13.0783	47.1137	"Interrupted"	"10"	"Corn"	554.6526	588.688	2	1
"11039"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	13.6782	47.1137	"Interrupted"	"10"	"Corn"	555.2525	588.688	2	1
"11040"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	15.5448	47.1137	"Interrupted"	"10"	"Corn"	557.1191	588.688	2	1
"11041"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	16.9446	47.1137	"Interrupted"	"10"	"Corn"	558.5189	588.688	2	1
"11042"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	17.9446	47.1137	"Interrupted"	"10"	"Corn"	559.5189	588.688	2	1
"11043"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	19.9778	47.1137	"Interrupted"	"10"	"Corn"	561.5521	588.688	2	1
"11044"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	21.6776	47.1137	"Interrupted"	"10"	"Corn"	563.2519	588.688	2	1
"11045"	21	1	2	"Corn_Partial_10.mp4"	"f"	0.037483	"space"	23.6108	47.1137	"Interrupted"	"10"	"Corn"	565.1851	588.688	2	1
"11046"	22	1	1	"3Iron_Partial_1.mp4"	"c"	0.064827	"space"	4.3999	NA	"Interrupted"	"1"	"3Iron"	4.3999	589.3222	2	1
"11047"	22	1	1	"3Iron_Partial_1.mp4"	"c"	0.064827	"space"	20.0495	NA	"Interrupted"	"1"	"3Iron"	20.0495	589.3222	2	1
"11048"	22	1	1	"3Iron_Partial_1.mp4"	"c"	0.064827	"space"	29.5491	NA	"Interrupted"	"1"	"3Iron"	29.5491	589.3222	2	1
"11049"	22	1	1	"3Iron_Partial_1.mp4"	"c"	0.064827	"space"	36.299	NA	"Interrupted"	"1"	"3Iron"	36.299	589.3222	2	1
"11050"	22	1	1	"3Iron_Partial_2.mp4"	"c"	0.039947	"space"	23.1094	NA	"Interrupted"	"2"	"3Iron"	83.1694	589.3222	2	1
"11051"	22	1	1	"3Iron_Partial_2.mp4"	"c"	0.039947	"space"	59.0251	NA	"Interrupted"	"2"	"3Iron"	119.0851	589.3222	2	1
"11052"	22	1	1	"3Iron_Partial_3.mp4"	"c"	0.039157	"space"	11.5105	NA	"Interrupted"	"3"	"3Iron"	131.8641	589.3222	2	1
"11053"	22	1	1	"3Iron_Partial_3.mp4"	"c"	0.039157	"space"	19.8768	NA	"Interrupted"	"3"	"3Iron"	140.2304	589.3222	2	1
"11054"	22	1	1	"3Iron_Partial_3.mp4"	"c"	0.039157	"space"	27.2934	NA	"Interrupted"	"3"	"3Iron"	147.647	589.3222	2	1
"11055"	22	1	1	"3Iron_Partial_4.mp4"	"c"	0.038663	"space"	12.511	NA	"Interrupted"	"4"	"3Iron"	193.0581	589.3222	2	1
"11056"	22	1	1	"3Iron_Partial_4.mp4"	"c"	0.038663	"space"	24.1439	NA	"Interrupted"	"4"	"3Iron"	204.691	589.3222	2	1
"11057"	22	1	1	"3Iron_Partial_4.mp4"	"c"	0.038663	"space"	32.1939	NA	"Interrupted"	"4"	"3Iron"	212.741	589.3222	2	1
"11058"	22	1	1	"3Iron_Partial_5.mp4"	"c"	0.041333	"space"	4.442	NA	"Interrupted"	"5"	"3Iron"	245.3494	589.3222	2	1
"11059"	22	1	1	"3Iron_Partial_5.mp4"	"c"	0.041333	"space"	9.1752	NA	"Interrupted"	"5"	"3Iron"	250.0826	589.3222	2	1
"11060"	22	1	1	"3Iron_Partial_5.mp4"	"c"	0.041333	"space"	39.4241	NA	"Interrupted"	"5"	"3Iron"	280.3315	589.3222	2	1
"11061"	22	1	1	"3Iron_Partial_6.mp4"	"c"	0.039219	"space"	49.6093	NA	"Interrupted"	"6"	"3Iron"	350.7435	589.3222	2	1
"11062"	22	1	1	"3Iron_Partial_7.mp4"	"c"	0.039124	"space"	9.744	NA	"Interrupted"	"7"	"3Iron"	371.1384	589.3222	2	1
"11063"	22	1	1	"3Iron_Partial_7.mp4"	"c"	0.039124	"space"	22.9434	NA	"Interrupted"	"7"	"3Iron"	384.3378	589.3222	2	1
"11064"	22	1	1	"3Iron_Partial_7.mp4"	"c"	0.039124	"space"	44.4762	NA	"Interrupted"	"7"	"3Iron"	405.8706	589.3222	2	1
"11065"	22	1	1	"3Iron_Partial_8.mp4"	"c"	0.039246	"space"	0.49421	NA	"Interrupted"	"8"	"3Iron"	422.18221	589.3222	2	1
"11066"	22	1	1	"3Iron_Partial_8.mp4"	"c"	0.039246	"space"	28.6932	NA	"Interrupted"	"8"	"3Iron"	450.3812	589.3222	2	1
"11067"	22	1	1	"3Iron_Partial_8.mp4"	"c"	0.039246	"space"	39.7928	NA	"Interrupted"	"8"	"3Iron"	461.4808	589.3222	2	1
"11068"	22	1	1	"3Iron_Partial_8.mp4"	"c"	0.039246	"space"	56.1757	NA	"Interrupted"	"8"	"3Iron"	477.8637	589.3222	2	1
"11069"	22	1	1	"3Iron_Partial_9.mp4"	"c"	0.040364	"space"	13.4427	NA	"Interrupted"	"9"	"3Iron"	495.2241	589.3222	2	1
"11070"	22	1	1	"3Iron_Partial_9.mp4"	"c"	0.040364	"space"	49.1415	NA	"Interrupted"	"9"	"3Iron"	530.9229	589.3222	2	1
"11071"	22	1	1	"3Iron_Partial_10.mp4"	"c"	0.042895	"space"	8.4403	NA	"Interrupted"	"10"	"3Iron"	550.4819	589.3222	2	1
"11072"	22	1	1	"3Iron_Partial_10.mp4"	"c"	0.042895	"space"	22.6233	NA	"Interrupted"	"10"	"3Iron"	564.6649	589.3222	2	1
"11073"	22	1	2	"Corn_Partial_1.mp4"	"c"	0.064312	"space"	5.5758	NA	"Interrupted"	"1"	"Corn"	5.5758	588.688	2	1
"11074"	22	1	2	"Corn_Partial_1.mp4"	"c"	0.064312	"space"	14.4087	NA	"Interrupted"	"1"	"Corn"	14.4087	588.688	2	1
"11075"	22	1	2	"Corn_Partial_1.mp4"	"c"	0.064312	"space"	30.1249	NA	"Interrupted"	"1"	"Corn"	30.1249	588.688	2	1
"11076"	22	1	2	"Corn_Partial_1.mp4"	"c"	0.064312	"space"	55.7243	NA	"Interrupted"	"1"	"Corn"	55.7243	588.688	2	1
"11077"	22	1	2	"Corn_Partial_2.mp4"	"c"	0.037202	"space"	52.6779	NA	"Interrupted"	"2"	"Corn"	112.8046	588.688	2	1
"11078"	22	1	2	"Corn_Partial_3.mp4"	"c"	0.038342	"space"	9.4448	NA	"Interrupted"	"3"	"Corn"	129.7316	588.688	2	1
"11079"	22	1	2	"Corn_Partial_3.mp4"	"c"	0.038342	"space"	39.3271	NA	"Interrupted"	"3"	"Corn"	159.6139	588.688	2	1
"11080"	22	1	2	"Corn_Partial_4.mp4"	"c"	0.039827	"space"	14.7099	NA	"Interrupted"	"4"	"Corn"	195.1568	588.688	2	1
"11081"	22	1	2	"Corn_Partial_4.mp4"	"c"	0.039827	"space"	29.9259	NA	"Interrupted"	"4"	"Corn"	210.3728	588.688	2	1
"11082"	22	1	2	"Corn_Partial_4.mp4"	"c"	0.039827	"space"	40.5424	NA	"Interrupted"	"4"	"Corn"	220.9893	588.688	2	1
"11083"	22	1	2	"Corn_Partial_4.mp4"	"c"	0.039827	"space"	49.342	NA	"Interrupted"	"4"	"Corn"	229.7889	588.688	2	1
"11084"	22	1	2	"Corn_Partial_5.mp4"	"c"	0.041201	"space"	10.4085	NA	"Interrupted"	"5"	"Corn"	250.9488	588.688	2	1
"11085"	22	1	2	"Corn_Partial_5.mp4"	"c"	0.041201	"space"	48.974	NA	"Interrupted"	"5"	"Corn"	289.5143	588.688	2	1
"11086"	22	1	2	"Corn_Partial_6.mp4"	"c"	0.039551	"space"	1.6937	NA	"Interrupted"	"6"	"Corn"	302.3274	588.688	2	1
"11087"	22	1	2	"Corn_Partial_6.mp4"	"c"	0.039551	"space"	25.0932	NA	"Interrupted"	"6"	"Corn"	325.7269	588.688	2	1
"11088"	22	1	2	"Corn_Partial_6.mp4"	"c"	0.039551	"space"	54.8754	NA	"Interrupted"	"6"	"Corn"	355.5091	588.688	2	1
"11089"	22	1	2	"Corn_Partial_7.mp4"	"c"	0.043258	"space"	5.84	NA	"Interrupted"	"7"	"Corn"	366.8006	588.688	2	1
"11090"	22	1	2	"Corn_Partial_7.mp4"	"c"	0.043258	"space"	25.8228	NA	"Interrupted"	"7"	"Corn"	386.7834	588.688	2	1
"11091"	22	1	2	"Corn_Partial_7.mp4"	"c"	0.043258	"space"	48.0387	NA	"Interrupted"	"7"	"Corn"	408.9993	588.688	2	1
"11092"	22	1	2	"Corn_Partial_7.mp4"	"c"	0.043258	"space"	59.6551	NA	"Interrupted"	"7"	"Corn"	420.6157	588.688	2	1
"11093"	22	1	2	"Corn_Partial_8.mp4"	"c"	0.040537	"space"	14.2757	NA	"Interrupted"	"8"	"Corn"	435.4965	588.688	2	1
"11094"	22	1	2	"Corn_Partial_8.mp4"	"c"	0.040537	"space"	29.892	NA	"Interrupted"	"8"	"Corn"	451.1128	588.688	2	1
"11095"	22	1	2	"Corn_Partial_8.mp4"	"c"	0.040537	"space"	48.4746	NA	"Interrupted"	"8"	"Corn"	469.6954	588.688	2	1
"11096"	22	1	2	"Corn_Partial_9.mp4"	"c"	0.042803	"space"	14.2734	NA	"Interrupted"	"9"	"Corn"	495.8211	588.688	2	1
"11097"	22	1	2	"Corn_Partial_9.mp4"	"c"	0.042803	"space"	47.3058	NA	"Interrupted"	"9"	"Corn"	528.8535	588.688	2	1
"11098"	22	1	2	"Corn_Partial_9.mp4"	"c"	0.042803	"space"	54.1388	NA	"Interrupted"	"9"	"Corn"	535.6865	588.688	2	1
"11099"	22	1	2	"Corn_Partial_10.mp4"	"c"	0.040671	"space"	36.8583	NA	"Interrupted"	"10"	"Corn"	578.4326	588.688	2	1
"11100"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	11.2481	NA	"Interrupted"	"1"	"3Iron"	11.2481	589.3222	1	1
"11101"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	15.6171	NA	"Interrupted"	"1"	"3Iron"	15.6171	589.3222	1	1
"11102"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	17.048	NA	"Interrupted"	"1"	"3Iron"	17.048	589.3222	1	1
"11103"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	20.381	NA	"Interrupted"	"1"	"3Iron"	20.381	589.3222	1	1
"11104"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	22.4144	NA	"Interrupted"	"1"	"3Iron"	22.4144	589.3222	1	1
"11105"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	30.4641	NA	"Interrupted"	"1"	"3Iron"	30.4641	589.3222	1	1
"11106"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	38.3972	NA	"Interrupted"	"1"	"3Iron"	38.3972	589.3222	1	1
"11107"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	41.297	NA	"Interrupted"	"1"	"3Iron"	41.297	589.3222	1	1
"11108"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	46.7136	NA	"Interrupted"	"1"	"3Iron"	46.7136	589.3222	1	1
"11109"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	50.7802	NA	"Interrupted"	"1"	"3Iron"	50.7802	589.3222	1	1
"11110"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	53.1134	NA	"Interrupted"	"1"	"3Iron"	53.1134	589.3222	1	1
"11111"	22	1	1	"3Iron_Partial_1.mp4"	"f"	0.060904	"space"	57.0132	NA	"Interrupted"	"1"	"3Iron"	57.0132	589.3222	1	1
"11112"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	8.2734	NA	"Interrupted"	"2"	"3Iron"	68.3334	589.3222	1	1
"11113"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	11.7734	NA	"Interrupted"	"2"	"3Iron"	71.8334	589.3222	1	1
"11114"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	19.5729	NA	"Interrupted"	"2"	"3Iron"	79.6329	589.3222	1	1
"11115"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	28.1894	NA	"Interrupted"	"2"	"3Iron"	88.2494	589.3222	1	1
"11116"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	30.6226	NA	"Interrupted"	"2"	"3Iron"	90.6826	589.3222	1	1
"11117"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	35.2559	NA	"Interrupted"	"2"	"3Iron"	95.3159	589.3222	1	1
"11118"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	38.006	NA	"Interrupted"	"2"	"3Iron"	98.066	589.3222	1	1
"11119"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	53.0556	NA	"Interrupted"	"2"	"3Iron"	113.1156	589.3222	1	1
"11120"	22	1	1	"3Iron_Partial_2.mp4"	"f"	0.042941	"space"	59.7887	NA	"Interrupted"	"2"	"3Iron"	119.8487	589.3222	1	1
"11121"	22	1	1	"3Iron_Partial_3.mp4"	"f"	0.03779	"space"	12.1784	NA	"Interrupted"	"3"	"3Iron"	132.532	589.3222	1	1
"11122"	22	1	1	"3Iron_Partial_3.mp4"	"f"	0.03779	"space"	26.4614	NA	"Interrupted"	"3"	"3Iron"	146.815	589.3222	1	1
"11123"	22	1	1	"3Iron_Partial_3.mp4"	"f"	0.03779	"space"	32.6278	NA	"Interrupted"	"3"	"3Iron"	152.9814	589.3222	1	1
"11124"	22	1	1	"3Iron_Partial_3.mp4"	"f"	0.03779	"space"	42.311	NA	"Interrupted"	"3"	"3Iron"	162.6646	589.3222	1	1
"11125"	22	1	1	"3Iron_Partial_3.mp4"	"f"	0.03779	"space"	44.8442	NA	"Interrupted"	"3"	"3Iron"	165.1978	589.3222	1	1
"11126"	22	1	1	"3Iron_Partial_3.mp4"	"f"	0.03779	"space"	54.177	NA	"Interrupted"	"3"	"3Iron"	174.5306	589.3222	1	1
"11127"	22	1	1	"3Iron_Partial_4.mp4"	"f"	0.039463	"space"	2.9936	NA	"Interrupted"	"4"	"3Iron"	183.5407	589.3222	1	1
"11128"	22	1	1	"3Iron_Partial_4.mp4"	"f"	0.039463	"space"	20.6764	NA	"Interrupted"	"4"	"3Iron"	201.2235	589.3222	1	1
"11129"	22	1	1	"3Iron_Partial_4.mp4"	"f"	0.039463	"space"	35.4927	NA	"Interrupted"	"4"	"3Iron"	216.0398	589.3222	1	1
"11130"	22	1	1	"3Iron_Partial_4.mp4"	"f"	0.039463	"space"	40.1258	NA	"Interrupted"	"4"	"3Iron"	220.6729	589.3222	1	1
"11131"	22	1	1	"3Iron_Partial_4.mp4"	"f"	0.039463	"space"	54.8088	NA	"Interrupted"	"4"	"3Iron"	235.3559	589.3222	1	1
"11132"	22	1	1	"3Iron_Partial_4.mp4"	"f"	0.039463	"space"	58.7588	NA	"Interrupted"	"4"	"3Iron"	239.3059	589.3222	1	1
"11133"	22	1	1	"3Iron_Partial_5.mp4"	"f"	0.039864	"space"	7.6758	NA	"Interrupted"	"5"	"3Iron"	248.5832	589.3222	1	1
"11134"	22	1	1	"3Iron_Partial_5.mp4"	"f"	0.039864	"space"	15.9755	NA	"Interrupted"	"5"	"3Iron"	256.8829	589.3222	1	1
"11135"	22	1	1	"3Iron_Partial_5.mp4"	"f"	0.039864	"space"	43.8082	NA	"Interrupted"	"5"	"3Iron"	284.7156	589.3222	1	1
"11136"	22	1	1	"3Iron_Partial_5.mp4"	"f"	0.039864	"space"	46.3747	NA	"Interrupted"	"5"	"3Iron"	287.2821	589.3222	1	1
"11137"	22	1	1	"3Iron_Partial_5.mp4"	"f"	0.039864	"space"	53.4077	NA	"Interrupted"	"5"	"3Iron"	294.3151	589.3222	1	1
"11138"	22	1	1	"3Iron_Partial_5.mp4"	"f"	0.039864	"space"	59.5576	NA	"Interrupted"	"5"	"3Iron"	300.465	589.3222	1	1
"11139"	22	1	1	"3Iron_Partial_6.mp4"	"f"	0.038718	"space"	8.311	NA	"Interrupted"	"6"	"3Iron"	309.4452	589.3222	1	1
"11140"	22	1	1	"3Iron_Partial_6.mp4"	"f"	0.038718	"space"	11.8774	NA	"Interrupted"	"6"	"3Iron"	313.0116	589.3222	1	1
"11141"	22	1	1	"3Iron_Partial_6.mp4"	"f"	0.038718	"space"	21.577	NA	"Interrupted"	"6"	"3Iron"	322.7112	589.3222	1	1
"11142"	22	1	1	"3Iron_Partial_6.mp4"	"f"	0.038718	"space"	27.8938	NA	"Interrupted"	"6"	"3Iron"	329.028	589.3222	1	1
"11143"	22	1	1	"3Iron_Partial_6.mp4"	"f"	0.038718	"space"	39.6767	NA	"Interrupted"	"6"	"3Iron"	340.8109	589.3222	1	1
"11144"	22	1	1	"3Iron_Partial_6.mp4"	"f"	0.038718	"space"	45.9098	NA	"Interrupted"	"6"	"3Iron"	347.044	589.3222	1	1
"11145"	22	1	1	"3Iron_Partial_6.mp4"	"f"	0.038718	"space"	47.1432	NA	"Interrupted"	"6"	"3Iron"	348.2774	589.3222	1	1
"11146"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	1.562	NA	"Interrupted"	"7"	"3Iron"	362.9564	589.3222	1	1
"11147"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	4.1285	NA	"Interrupted"	"7"	"3Iron"	365.5229	589.3222	1	1
"11148"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	6.0952	NA	"Interrupted"	"7"	"3Iron"	367.4896	589.3222	1	1
"11149"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	9.2452	NA	"Interrupted"	"7"	"3Iron"	370.6396	589.3222	1	1
"11150"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	13.8117	NA	"Interrupted"	"7"	"3Iron"	375.2061	589.3222	1	1
"11151"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	23.0781	NA	"Interrupted"	"7"	"3Iron"	384.4725	589.3222	1	1
"11152"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	32.6611	NA	"Interrupted"	"7"	"3Iron"	394.0555	589.3222	1	1
"11153"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	46.3774	NA	"Interrupted"	"7"	"3Iron"	407.7718	589.3222	1	1
"11154"	22	1	1	"3Iron_Partial_7.mp4"	"f"	0.037912	"space"	59.1271	NA	"Interrupted"	"7"	"3Iron"	420.5215	589.3222	1	1
"11155"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	18.4438	NA	"Interrupted"	"8"	"3Iron"	440.1318	589.3222	1	1
"11156"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	19.7104	NA	"Interrupted"	"8"	"3Iron"	441.3984	589.3222	1	1
"11157"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	21.577	NA	"Interrupted"	"8"	"3Iron"	443.265	589.3222	1	1
"11158"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	32.8934	NA	"Interrupted"	"8"	"3Iron"	454.5814	589.3222	1	1
"11159"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	39.2265	NA	"Interrupted"	"8"	"3Iron"	460.9145	589.3222	1	1
"11160"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	44.1099	NA	"Interrupted"	"8"	"3Iron"	465.7979	589.3222	1	1
"11161"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	51.4762	NA	"Interrupted"	"8"	"3Iron"	473.1642	589.3222	1	1
"11162"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	53.6761	NA	"Interrupted"	"8"	"3Iron"	475.3641	589.3222	1	1
"11163"	22	1	1	"3Iron_Partial_8.mp4"	"f"	0.038987	"space"	57.0261	NA	"Interrupted"	"8"	"3Iron"	478.7141	589.3222	1	1
"11164"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	1.6564	NA	"Interrupted"	"9"	"3Iron"	483.4378	589.3222	1	1
"11165"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	2.5565	NA	"Interrupted"	"9"	"3Iron"	484.3379	589.3222	1	1
"11166"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	16.0061	NA	"Interrupted"	"9"	"3Iron"	497.7875	589.3222	1	1
"11167"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	24.156	NA	"Interrupted"	"9"	"3Iron"	505.9374	589.3222	1	1
"11168"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	33.6556	NA	"Interrupted"	"9"	"3Iron"	515.437	589.3222	1	1
"11169"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	48.3052	NA	"Interrupted"	"9"	"3Iron"	530.0866	589.3222	1	1
"11170"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	51.5219	NA	"Interrupted"	"9"	"3Iron"	533.3033	589.3222	1	1
"11171"	22	1	1	"3Iron_Partial_9.mp4"	"f"	0.043398	"space"	58.6882	NA	"Interrupted"	"9"	"3Iron"	540.4696	589.3222	1	1
"11172"	22	1	1	"3Iron_Partial_10.mp4"	"f"	0.042458	"space"	7.9074	NA	"Interrupted"	"10"	"3Iron"	549.949	589.3222	1	1
