"subid"	"condition"	"grain"	"movName"	"clipNo"	"bpTime.series"
"6375"	"25"	"Interrupted"	"c"	"iron"	27	132.752429999993
"6376"	"25"	"Interrupted"	"c"	"iron"	37	182.130615000031
"6377"	"25"	"Interrupted"	"c"	"iron"	38	188.019835000043
"6378"	"25"	"Interrupted"	"c"	"iron"	45	222.16226500005
"6379"	"25"	"Interrupted"	"c"	"iron"	47	234.273064999958
"6380"	"25"	"Interrupted"	"c"	"iron"	53	263.02649999992
"6381"	"25"	"Interrupted"	"c"	"iron"	57	284.295359999989
"6382"	"25"	"Interrupted"	"c"	"iron"	64	317.832025000011
"6383"	"25"	"Interrupted"	"c"	"iron"	70	346.150494999951
"6384"	"25"	"Interrupted"	"c"	"iron"	85	421.926394999959
"6385"	"25"	"Interrupted"	"c"	"iron"	96	479.182215000037
"6386"	"25"	"Interrupted"	"c"	"iron"	100	497.529299999936
"6387"	"25"	"Interrupted"	"c"	"iron"	104	516.465999999898
"6388"	"25"	"Interrupted"	"c"	"iron"	107	534.629564999952
"6389"	"26"	"Jumbled"	"c"	"prac"	3	14.5096200001426
"6390"	"26"	"Jumbled"	"c"	"prac"	6	27.6844499995932
"6391"	"26"	"Jumbled"	"c"	"prac"	10	48.2452199999243
"6392"	"26"	"Jumbled"	"c"	"prac"	14	69.9560849997215
"6393"	"26"	"Jumbled"	"c"	"prac"	16	76.0057250000536
"6394"	"26"	"Jumbled"	"c"	"corn"	62	306.299419999588
"6395"	"26"	"Jumbled"	"c"	"corn"	62	307.933904999867
"6396"	"26"	"Jumbled"	"c"	"corn"	15	75.2646249998361
"6397"	"26"	"Jumbled"	"c"	"corn"	20	95.0641499999911
"6398"	"26"	"Jumbled"	"c"	"corn"	93	462.089699999895
"6399"	"26"	"Jumbled"	"c"	"corn"	58	288.533379999921
"6400"	"26"	"Jumbled"	"c"	"corn"	40	195.892669999972
"6401"	"26"	"Jumbled"	"c"	"corn"	8	38.7991750002839
"6402"	"26"	"Jumbled"	"c"	"corn"	55	274.540490000043
"6403"	"26"	"Jumbled"	"c"	"corn"	39	193.499580000062
"6404"	"26"	"Jumbled"	"c"	"corn"	14	69.8380950000137
"6405"	"26"	"Jumbled"	"c"	"corn"	57	282.98133999994
"6406"	"26"	"Jumbled"	"c"	"corn"	65	324.43933499977
"6407"	"26"	"Jumbled"	"c"	"corn"	18	85.2127200001851
"6408"	"26"	"Jumbled"	"c"	"corn"	100	495.23345499998
"6409"	"26"	"Jumbled"	"c"	"corn"	71	352.874760000035
"6410"	"26"	"Jumbled"	"c"	"corn"	88	435.380884999875
"6411"	"26"	"Jumbled"	"c"	"corn"	61	300.16570500005
"6412"	"26"	"Jumbled"	"c"	"corn"	111	553.687134999782
"6413"	"26"	"Jumbled"	"c"	"corn"	72	358.840874999762
"6414"	"26"	"Jumbled"	"c"	"corn"	79	393.50472499989
"6415"	"26"	"Jumbled"	"c"	"corn"	104	517.368815000169
"6416"	"26"	"Jumbled"	"c"	"corn"	43	212.280844999943
"6417"	"26"	"Jumbled"	"c"	"corn"	28	135.933775000274
"6418"	"26"	"Jumbled"	"c"	"corn"	26	125.394275000319
"6419"	"26"	"Jumbled"	"c"	"corn"	109	541.483520000242
"6420"	"26"	"Jumbled"	"c"	"corn"	97	481.672025000211
"6421"	"26"	"Jumbled"	"c"	"corn"	101	503.316585000139
"6422"	"26"	"Jumbled"	"c"	"corn"	107	532.037250000052
"6423"	"26"	"Jumbled"	"c"	"corn"	35	170.89216999989
"6424"	"26"	"Jumbled"	"c"	"corn"	30	147.334990000352
"6425"	"26"	"Jumbled"	"c"	"corn"	110	546.459919999819
"6426"	"26"	"Jumbled"	"c"	"corn"	110	548.548260000069
"6427"	"26"	"Jumbled"	"c"	"corn"	27	132.270465000067
"6428"	"26"	"Jumbled"	"c"	"corn"	67	331.543035000097
"6429"	"26"	"Jumbled"	"c"	"corn"	5	21.2565750000067
"6430"	"26"	"Jumbled"	"c"	"corn"	5	21.9675450003706
"6431"	"26"	"Jumbled"	"c"	"corn"	4	17.1186750000343
"6432"	"26"	"Jumbled"	"c"	"corn"	41	201.196509999689
"6433"	"26"	"Jumbled"	"c"	"corn"	113	561.408824999817
"6434"	"26"	"Jumbled"	"c"	"iron"	1	3.11294500017539
"6435"	"26"	"Jumbled"	"c"	"iron"	14	69.0666049998254
"6436"	"26"	"Jumbled"	"c"	"iron"	16	75.0705849998631
"6437"	"26"	"Jumbled"	"c"	"iron"	21	103.430829999968
"6438"	"26"	"Jumbled"	"c"	"iron"	112	559.110349999741
"6439"	"26"	"Jumbled"	"c"	"iron"	70	348.553525000345
"6440"	"26"	"Jumbled"	"c"	"iron"	31	155.140965000261
"6441"	"26"	"Jumbled"	"c"	"iron"	95	473.73008499993
"6442"	"26"	"Jumbled"	"c"	"iron"	12	55.2086100000888
"6443"	"26"	"Jumbled"	"c"	"iron"	12	58.900365000125
"6444"	"26"	"Jumbled"	"c"	"iron"	67	335.314679999836
"6445"	"26"	"Jumbled"	"c"	"iron"	71	350.365910000168
"6446"	"26"	"Jumbled"	"c"	"iron"	113	560.891065000091
"6447"	"26"	"Jumbled"	"c"	"iron"	2	6.90231000026688
"6448"	"26"	"Jumbled"	"c"	"iron"	45	220.136684999801
"6449"	"26"	"Jumbled"	"c"	"iron"	65	320.687314999755
"6450"	"26"	"Jumbled"	"c"	"iron"	68	337.276035000104
"6451"	"26"	"Jumbled"	"c"	"iron"	57	281.438494999893
"6452"	"26"	"Jumbled"	"c"	"iron"	47	234.627145000268
"6453"	"26"	"Jumbled"	"c"	"iron"	25	120.588994999882
"6454"	"26"	"Jumbled"	"c"	"iron"	62	306.559704999905
"6455"	"26"	"Jumbled"	"c"	"iron"	4	17.2800400000997
"6456"	"26"	"Jumbled"	"c"	"iron"	4	20.3751149997115
"6457"	"26"	"Jumbled"	"c"	"iron"	83	414.840005000122
"6458"	"26"	"Jumbled"	"c"	"iron"	75	372.679924999829
"6459"	"26"	"Jumbled"	"c"	"iron"	23	113.821564999875
"6460"	"26"	"Jumbled"	"c"	"iron"	44	216.86371000018
"6461"	"26"	"Jumbled"	"c"	"iron"	97	483.62592000002
"6462"	"26"	"Jumbled"	"c"	"iron"	26	125.37239000015
"6463"	"26"	"Jumbled"	"c"	"iron"	111	550.581875000149
"6464"	"26"	"Jumbled"	"c"	"iron"	33	160.344755000435
"6465"	"26"	"Jumbled"	"c"	"iron"	46	225.539894999936
"6466"	"26"	"Jumbled"	"c"	"iron"	15	70.3109399997629
"6467"	"26"	"Jumbled"	"c"	"iron"	64	315.373595000245
"6468"	"26"	"Jumbled"	"c"	"iron"	91	451.07706000004
"6469"	"26"	"Jumbled"	"c"	"iron"	24	115.67853000015
"6470"	"26"	"Jumbled"	"c"	"iron"	66	325.782684999984
"6471"	"26"	"Jumbled"	"c"	"iron"	107	530.316180000082
"6472"	"26"	"Jumbled"	"c"	"iron"	106	525.411790000275
"6473"	"26"	"Jumbled"	"c"	"iron"	3	11.0348999998532
"6474"	"26"	"Jumbled"	"c"	"iron"	36	175.923444999848
"6475"	"26"	"Jumbled"	"c"	"iron"	8	35.892509999685
"6476"	"26"	"Jumbled"	"c"	"iron"	55	270.992755000014
"6477"	"26"	"Jumbled"	"c"	"iron"	37	180.369634999894
"6478"	"26"	"Jumbled"	"c"	"iron"	32	155.044830000028
"6479"	"26"	"Jumbled"	"c"	"iron"	114	567.104374999646
"6480"	"26"	"Jumbled"	"c"	"iron"	58	286.06794500025
"6481"	"26"	"Jumbled"	"c"	"iron"	43	213.347455000039
"6482"	"26"	"Jumbled"	"c"	"iron"	22	106.571090000216
"6483"	"26"	"Jumbled"	"c"	"iron"	22	110.018510000315
"6484"	"26"	"Jumbled"	"c"	"iron"	90	446.928954999894
"6485"	"26"	"Jumbled"	"c"	"iron"	7	31.8462949995883
"6486"	"26"	"Jumbled"	"c"	"iron"	7	32.8469349998049
"6487"	"26"	"Jumbled"	"c"	"iron"	80	396.275175000075
"6488"	"26"	"Jumbled"	"c"	"iron"	108	535.616264999844
"6489"	"26"	"Jumbled"	"c"	"iron"	39	192.161369999871
"6490"	"26"	"Jumbled"	"c"	"iron"	109	540.968925000168
"6491"	"26"	"Jumbled"	"c"	"iron"	89	440.757540000137
"6492"	"26"	"Jumbled"	"c"	"iron"	89	442.886305000167
"6493"	"26"	"Jumbled"	"c"	"iron"	9	41.7401699996553
"6494"	"26"	"Jumbled"	"c"	"iron"	101	502.036624999717
"6495"	"26"	"Jumbled"	"c"	"iron"	30	148.656309999991
"6496"	"26"	"Jumbled"	"c"	"iron"	13	62.9697850001976
"6497"	"26"	"Jumbled"	"c"	"iron"	100	496.526599999983
"6498"	"26"	"Jumbled"	"c"	"iron"	54	265.878739999607
"6499"	"26"	"Jumbled"	"c"	"iron"	77	380.944269999862
"6500"	"26"	"Jumbled"	"c"	"iron"	42	206.095205000136
"6501"	"26"	"Jumbled"	"c"	"iron"	48	236.575209999923
"6502"	"26"	"Jumbled"	"c"	"iron"	104	517.934780000243
"6503"	"26"	"Jumbled"	"c"	"iron"	99	490.363280000165
"6504"	"26"	"Jumbled"	"c"	"iron"	5	20.8352250000462
"6505"	"26"	"Jumbled"	"c"	"iron"	18	86.7743750000373
"6506"	"26"	"Jumbled"	"c"	"iron"	29	141.674794999883
"6507"	"26"	"Jumbled"	"c"	"iron"	35	171.422265000176
"6508"	"26"	"Jumbled"	"c"	"iron"	103	510.661499999929
"6509"	"26"	"Jumbled"	"c"	"iron"	87	430.852865000255
"6510"	"26"	"Jumbled"	"c"	"iron"	50	245.857165000401
"6511"	"26"	"Jumbled"	"c"	"iron"	11	51.6904599997215
"6512"	"26"	"Jumbled"	"c"	"iron"	117	581.303954999894
"6513"	"27"	"Interrupted"	"f"	"prac"	3	10.0026199999993
"6514"	"27"	"Interrupted"	"f"	"prac"	3	14.707625
"6515"	"27"	"Interrupted"	"f"	"prac"	7	30.1797500000002
"6516"	"27"	"Interrupted"	"f"	"prac"	9	40.0289549999998
"6517"	"27"	"Interrupted"	"f"	"prac"	11	51.0435800000005
"6518"	"27"	"Interrupted"	"f"	"prac"	12	55.220045
"6519"	"27"	"Interrupted"	"f"	"prac"	12	59.2344649999995
"6520"	"27"	"Interrupted"	"f"	"prac"	15	74.1734999999999
"6521"	"27"	"Interrupted"	"f"	"prac"	16	76.1733750000003
"6522"	"27"	"Interrupted"	"f"	"prac"	17	82.5289199999997
"6523"	"27"	"Interrupted"	"f"	"prac"	18	85.0119999999997
"6524"	"27"	"Interrupted"	"f"	"prac"	2	6.12533499999973
"6525"	"27"	"Interrupted"	"f"	"prac"	4	15.9637499999999
"6526"	"27"	"Interrupted"	"f"	"prac"	5	20.5478750000002
"6527"	"27"	"Interrupted"	"f"	"prac"	5	24.6619600000004
"6528"	"27"	"Interrupted"	"f"	"prac"	6	29.1805850000001
"6529"	"27"	"Interrupted"	"f"	"prac"	8	35.4492950000003
"6530"	"27"	"Interrupted"	"f"	"prac"	10	45.3352100000002
"6531"	"27"	"Interrupted"	"f"	"prac"	10	47.1003799999999
"6532"	"27"	"Interrupted"	"f"	"prac"	11	50.1997099999998
"6533"	"27"	"Interrupted"	"f"	"prac"	11	53.791835
"6534"	"27"	"Interrupted"	"f"	"prac"	12	58.0581250000005
"6535"	"27"	"Interrupted"	"f"	"prac"	14	66.8737499999998
"6536"	"27"	"Interrupted"	"f"	"prac"	15	73.2726250000005
"6537"	"27"	"Interrupted"	"f"	"prac"	16	76.7551649999996
"6538"	"27"	"Interrupted"	"f"	"prac"	18	85.3220000000001
"6539"	"27"	"Interrupted"	"f"	"prac"	18	85.9107899999999
"6540"	"27"	"Interrupted"	"f"	"prac"	18	90.4308750000001
"6541"	"27"	"Interrupted"	"f"	"iron"	1	3.11899499999976
"6542"	"27"	"Interrupted"	"f"	"iron"	3	13.5033350000003
"6543"	"27"	"Interrupted"	"f"	"iron"	6	27.6992099999998
"6544"	"27"	"Interrupted"	"f"	"iron"	7	30.9587099999998
"6545"	"27"	"Interrupted"	"f"	"iron"	9	44.8787499999998
"6546"	"27"	"Interrupted"	"f"	"iron"	10	49.6987900000004
"6547"	"27"	"Interrupted"	"f"	"iron"	11	52.0181300000004
"6548"	"27"	"Interrupted"	"f"	"iron"	12	59.9117900000001
"6549"	"27"	"Interrupted"	"f"	"iron"	13	63.9397099999996
"6550"	"27"	"Interrupted"	"f"	"iron"	15	73.2902050000002
"6551"	"27"	"Interrupted"	"f"	"iron"	17	80.492295
"6552"	"27"	"Interrupted"	"f"	"iron"	17	81.6777549999997
"6553"	"27"	"Interrupted"	"f"	"iron"	17	83.6749199999995
"6554"	"27"	"Interrupted"	"f"	"iron"	19	90.4220000000005
"6555"	"27"	"Interrupted"	"f"	"iron"	20	99.0101300000006
"6556"	"27"	"Interrupted"	"f"	"iron"	21	101.636250000001
"6557"	"27"	"Interrupted"	"f"	"iron"	22	109.22175
"6558"	"27"	"Interrupted"	"f"	"iron"	24	117.26504
"6559"	"27"	"Interrupted"	"f"	"iron"	25	122.79121
"6560"	"27"	"Interrupted"	"f"	"iron"	27	131.082210000001
"6561"	"27"	"Interrupted"	"f"	"iron"	27	132.676380000001
"6562"	"27"	"Interrupted"	"f"	"iron"	29	143.775125
"6563"	"27"	"Interrupted"	"f"	"iron"	30	149.275374999999
"6564"	"27"	"Interrupted"	"f"	"iron"	31	155.25
"6565"	"27"	"Interrupted"	"f"	"iron"	33	160.294455
"6566"	"27"	"Interrupted"	"f"	"iron"	34	165.033665
"6567"	"27"	"Interrupted"	"f"	"iron"	35	170.03321
"6568"	"27"	"Interrupted"	"f"	"iron"	36	175.822625
"6569"	"27"	"Interrupted"	"f"	"iron"	37	185.273335
"6570"	"27"	"Interrupted"	"f"	"iron"	38	189.480579999999
"6571"	"27"	"Interrupted"	"f"	"iron"	42	205.917415
"6572"	"27"	"Interrupted"	"f"	"iron"	43	211.438665
"6573"	"27"	"Interrupted"	"f"	"iron"	44	220.31383
"6574"	"27"	"Interrupted"	"f"	"iron"	46	225.000620000001
"6575"	"27"	"Interrupted"	"f"	"iron"	47	230.249
"6576"	"27"	"Interrupted"	"f"	"iron"	48	239.407125
"6577"	"27"	"Interrupted"	"f"	"iron"	49	244.13971
"6578"	"27"	"Interrupted"	"f"	"iron"	50	248.740915
"6579"	"27"	"Interrupted"	"f"	"iron"	52	259.220165
"6580"	"27"	"Interrupted"	"f"	"iron"	54	265.523915
"6581"	"27"	"Interrupted"	"f"	"iron"	54	270.029125
"6582"	"27"	"Interrupted"	"f"	"iron"	56	279.83729
"6583"	"27"	"Interrupted"	"f"	"iron"	57	282.857875
"6584"	"27"	"Interrupted"	"f"	"iron"	58	289.61617
"6585"	"27"	"Interrupted"	"f"	"iron"	59	294.294875
"6586"	"27"	"Interrupted"	"f"	"iron"	61	303.15575
"6587"	"27"	"Interrupted"	"f"	"iron"	63	313.401290000001
"6588"	"27"	"Interrupted"	"f"	"iron"	64	317.41179
"6589"	"27"	"Interrupted"	"f"	"iron"	65	322.26183
"6590"	"27"	"Interrupted"	"f"	"iron"	67	334.600085
"6591"	"27"	"Interrupted"	"f"	"iron"	69	343.195665
"6592"	"27"	"Interrupted"	"f"	"iron"	70	348.45571
"6593"	"27"	"Interrupted"	"f"	"iron"	71	354.738045
"6594"	"27"	"Interrupted"	"f"	"iron"	72	359.195125
"6595"	"27"	"Interrupted"	"f"	"iron"	74	368.687205
"6596"	"27"	"Interrupted"	"f"	"iron"	76	377.013835
"6597"	"27"	"Interrupted"	"f"	"iron"	76	377.97358
"6598"	"27"	"Interrupted"	"f"	"iron"	78	388.66046
"6599"	"27"	"Interrupted"	"f"	"iron"	79	395.021379999999
"6600"	"27"	"Interrupted"	"f"	"iron"	80	399.0965
"6601"	"27"	"Interrupted"	"f"	"iron"	81	404.245875
"6602"	"27"	"Interrupted"	"f"	"iron"	82	409.094335000001
"6603"	"27"	"Interrupted"	"f"	"iron"	83	413.621335
"6604"	"27"	"Interrupted"	"f"	"iron"	84	419.516955
"6605"	"27"	"Interrupted"	"f"	"iron"	85	423.613085
"6606"	"27"	"Interrupted"	"f"	"iron"	86	429.41392
"6607"	"27"	"Interrupted"	"f"	"iron"	87	434.75829
"6608"	"27"	"Interrupted"	"f"	"iron"	88	439.238875
"6609"	"27"	"Interrupted"	"f"	"iron"	89	443.656705
"6610"	"27"	"Interrupted"	"f"	"iron"	90	448.895415
"6611"	"27"	"Interrupted"	"f"	"iron"	91	453.794375
"6612"	"27"	"Interrupted"	"f"	"iron"	92	458.16138
"6613"	"27"	"Interrupted"	"f"	"iron"	93	463.027125
"6614"	"27"	"Interrupted"	"f"	"iron"	94	468.70275
"6615"	"27"	"Interrupted"	"f"	"iron"	96	477.28104
"6616"	"27"	"Interrupted"	"f"	"iron"	97	484.22496
"6617"	"27"	"Interrupted"	"f"	"iron"	99	494.02196
"6618"	"27"	"Interrupted"	"f"	"iron"	102	506.418415
"6619"	"27"	"Interrupted"	"f"	"iron"	102	509.593375
"6620"	"27"	"Interrupted"	"f"	"iron"	104	515.00054
"6621"	"27"	"Interrupted"	"f"	"iron"	105	522.255205
"6622"	"27"	"Interrupted"	"f"	"iron"	106	529.32279
"6623"	"27"	"Interrupted"	"f"	"iron"	106	530.49283
"6624"	"27"	"Interrupted"	"f"	"iron"	109	540.53796
"6625"	"27"	"Interrupted"	"f"	"iron"	109	544.770375
"6626"	"27"	"Interrupted"	"f"	"iron"	110	548.34012
"6627"	"27"	"Interrupted"	"f"	"iron"	111	554.191335
"6628"	"27"	"Interrupted"	"f"	"iron"	112	558.30325
"6629"	"27"	"Interrupted"	"f"	"iron"	113	563.525955
"6630"	"27"	"Interrupted"	"f"	"iron"	115	570.526245
"6631"	"27"	"Interrupted"	"f"	"iron"	116	575.096874999999
"6632"	"27"	"Interrupted"	"f"	"iron"	117	580.360869999999
"6633"	"27"	"Interrupted"	"f"	"iron"	117	583.653205
"6634"	"27"	"Interrupted"	"f"	"corn"	1	2.2068750000007
"6635"	"27"	"Interrupted"	"f"	"corn"	3	10.0375350000004
"6636"	"27"	"Interrupted"	"f"	"corn"	3	13.3767450000006
"6637"	"27"	"Interrupted"	"f"	"corn"	7	30.92904
"6638"	"27"	"Interrupted"	"f"	"corn"	8	37.6833349999997
"6639"	"27"	"Interrupted"	"f"	"corn"	11	51.1670400000003
"6640"	"27"	"Interrupted"	"f"	"corn"	12	55.806125
"6641"	"27"	"Interrupted"	"f"	"corn"	13	61.6364999999995
"6642"	"27"	"Interrupted"	"f"	"corn"	14	67.140335
"6643"	"27"	"Interrupted"	"f"	"corn"	14	69.7792100000007
"6644"	"27"	"Interrupted"	"f"	"corn"	15	73.244665
"6645"	"27"	"Interrupted"	"f"	"corn"	17	80.5576250000005
"6646"	"27"	"Interrupted"	"f"	"corn"	18	85.3249199999999
"6647"	"27"	"Interrupted"	"f"	"corn"	19	91.2066700000004
"6648"	"27"	"Interrupted"	"f"	"corn"	20	96.5619999999998
"6649"	"27"	"Interrupted"	"f"	"corn"	21	104.293495
"6650"	"27"	"Interrupted"	"f"	"corn"	22	109.70717
"6651"	"27"	"Interrupted"	"f"	"corn"	25	124.39462
"6652"	"27"	"Interrupted"	"f"	"corn"	26	127.529625
"6653"	"27"	"Interrupted"	"f"	"corn"	27	130.26367
"6654"	"27"	"Interrupted"	"f"	"corn"	28	135.895785000001
"6655"	"27"	"Interrupted"	"f"	"corn"	29	140.905255000001
"6656"	"27"	"Interrupted"	"f"	"corn"	31	151.848875
"6657"	"27"	"Interrupted"	"f"	"corn"	34	166.632085
"6658"	"27"	"Interrupted"	"f"	"corn"	36	176.841835
"6659"	"27"	"Interrupted"	"f"	"corn"	37	180.936165
"6660"	"27"	"Interrupted"	"f"	"corn"	39	190.34225
"6661"	"27"	"Interrupted"	"f"	"corn"	41	200.946165
"6662"	"27"	"Interrupted"	"f"	"corn"	42	208.925125000001
"6663"	"27"	"Interrupted"	"f"	"corn"	43	210.552
"6664"	"27"	"Interrupted"	"f"	"corn"	44	219.151
"6665"	"27"	"Interrupted"	"f"	"corn"	45	223.747495
"6666"	"27"	"Interrupted"	"f"	"corn"	47	233.41842
"6667"	"27"	"Interrupted"	"f"	"corn"	48	237.749625
"6668"	"27"	"Interrupted"	"f"	"corn"	50	246.159165
"6669"	"27"	"Interrupted"	"f"	"corn"	52	257.900915
"6670"	"27"	"Interrupted"	"f"	"corn"	53	264.26271
"6671"	"27"	"Interrupted"	"f"	"corn"	55	272.9445
"6672"	"27"	"Interrupted"	"f"	"corn"	57	280.620790000001
"6673"	"27"	"Interrupted"	"f"	"corn"	57	283.32233
"6674"	"27"	"Interrupted"	"f"	"corn"	58	288.109955
"6675"	"27"	"Interrupted"	"f"	"corn"	59	291.235915
"6676"	"27"	"Interrupted"	"f"	"corn"	60	297.022335
"6677"	"27"	"Interrupted"	"f"	"corn"	64	318.102580000001
"6678"	"27"	"Interrupted"	"f"	"corn"	65	324.140915
"6679"	"27"	"Interrupted"	"f"	"corn"	68	338.25904
"6680"	"27"	"Interrupted"	"f"	"corn"	70	346.095335
"6681"	"27"	"Interrupted"	"f"	"corn"	72	355.00963
"6682"	"27"	"Interrupted"	"f"	"corn"	72	358.340125
"6683"	"27"	"Interrupted"	"f"	"corn"	73	363.638835
"6684"	"27"	"Interrupted"	"f"	"corn"	75	371.77596
"6685"	"27"	"Interrupted"	"f"	"corn"	77	382.15871
"6686"	"27"	"Interrupted"	"f"	"corn"	79	390.78667
"6687"	"27"	"Interrupted"	"f"	"corn"	80	399.39758
"6688"	"27"	"Interrupted"	"f"	"corn"	82	408.499375
"6689"	"27"	"Interrupted"	"f"	"corn"	84	416.4985
"6690"	"27"	"Interrupted"	"f"	"corn"	85	420.219669999999
"6691"	"27"	"Interrupted"	"f"	"corn"	87	430.4385
"6692"	"27"	"Interrupted"	"f"	"corn"	89	440.017165
"6693"	"27"	"Interrupted"	"f"	"corn"	90	445.59771
"6694"	"27"	"Interrupted"	"f"	"corn"	91	450.863335
"6695"	"27"	"Interrupted"	"f"	"corn"	92	457.11929
"6696"	"27"	"Interrupted"	"f"	"corn"	92	459.824875
"6697"	"27"	"Interrupted"	"f"	"corn"	94	465.59425
"6698"	"27"	"Interrupted"	"f"	"corn"	94	467.683665
"6699"	"27"	"Interrupted"	"f"	"corn"	95	470.069625
"6700"	"27"	"Interrupted"	"f"	"corn"	96	477.53946
"6701"	"27"	"Interrupted"	"f"	"corn"	99	490.85196
"6702"	"27"	"Interrupted"	"f"	"corn"	100	495.237335
"6703"	"27"	"Interrupted"	"f"	"corn"	101	500.42946
"6704"	"27"	"Interrupted"	"f"	"corn"	102	505.62396
"6705"	"27"	"Interrupted"	"f"	"corn"	103	510.696965
"6706"	"27"	"Interrupted"	"f"	"corn"	104	515.62504
"6707"	"27"	"Interrupted"	"f"	"corn"	105	520.184835
"6708"	"27"	"Interrupted"	"f"	"corn"	106	525.212585
"6709"	"27"	"Interrupted"	"f"	"corn"	107	530.667415
"6710"	"27"	"Interrupted"	"f"	"corn"	108	535.88629
"6711"	"27"	"Interrupted"	"f"	"corn"	109	540.09938
"6712"	"27"	"Interrupted"	"f"	"corn"	110	545.078
"6713"	"27"	"Interrupted"	"f"	"corn"	110	546.15975
"6714"	"27"	"Interrupted"	"f"	"corn"	111	550.057915
"6715"	"27"	"Interrupted"	"f"	"corn"	113	560.864039999999
"6716"	"28"	"Jumbled"	"f"	"prac"	2	7.5129550001584
"6717"	"28"	"Jumbled"	"f"	"prac"	3	13.5782550000586
"6718"	"28"	"Jumbled"	"f"	"prac"	4	16.074985000072
"6719"	"28"	"Jumbled"	"f"	"prac"	4	18.4913650001399
"6720"	"28"	"Jumbled"	"f"	"prac"	5	21.8762749999296
"6721"	"28"	"Jumbled"	"f"	"prac"	6	26.1818349999376
"6722"	"28"	"Jumbled"	"f"	"prac"	6	29.4439499999862
"6723"	"28"	"Jumbled"	"f"	"prac"	10	47.6431650000159
"6724"	"28"	"Jumbled"	"f"	"prac"	11	52.9429200000595
"6725"	"28"	"Jumbled"	"f"	"prac"	13	62.0983150000684
"6726"	"28"	"Jumbled"	"f"	"prac"	15	73.8248899998143
"6727"	"28"	"Jumbled"	"f"	"prac"	16	76.2616200000048
"6728"	"28"	"Jumbled"	"f"	"prac"	17	80.7068849999923
"6729"	"28"	"Jumbled"	"f"	"prac"	18	87.4272249999922
"6730"	"28"	"Jumbled"	"f"	"prac"	1	0.526710000121966
"6731"	"28"	"Jumbled"	"f"	"prac"	1	3.42027000011876
"6732"	"28"	"Jumbled"	"f"	"prac"	2	7.05810000002384
"6733"	"28"	"Jumbled"	"f"	"prac"	3	12.5252149999142
"6734"	"28"	"Jumbled"	"f"	"prac"	4	15.918274999829
"6735"	"28"	"Jumbled"	"f"	"prac"	5	20.5090899998322
"6736"	"28"	"Jumbled"	"f"	"prac"	5	21.4018699999433
"6737"	"28"	"Jumbled"	"f"	"prac"	5	23.3474299998488
"6738"	"28"	"Jumbled"	"f"	"prac"	6	25.4303550000768
"6739"	"28"	"Jumbled"	"f"	"prac"	6	29.2018049999606
"6740"	"28"	"Jumbled"	"f"	"prac"	7	33.2670299999882
"6741"	"28"	"Jumbled"	"f"	"prac"	7	34.4527399998624
"6742"	"28"	"Jumbled"	"f"	"prac"	8	36.4883350001182
"6743"	"28"	"Jumbled"	"f"	"prac"	9	43.7737100000959
"6744"	"28"	"Jumbled"	"f"	"prac"	10	45.6674150000326
"6745"	"28"	"Jumbled"	"f"	"prac"	10	46.517125000013
"6746"	"28"	"Jumbled"	"f"	"prac"	10	47.8074250000063
"6747"	"28"	"Jumbled"	"f"	"prac"	11	51.3875599999446
"6748"	"28"	"Jumbled"	"f"	"prac"	11	53.2171249999665
"6749"	"28"	"Jumbled"	"f"	"prac"	12	57.195279999869
"6750"	"28"	"Jumbled"	"f"	"prac"	13	61.1233099999372
"6751"	"28"	"Jumbled"	"f"	"prac"	13	61.7035999998916
"6752"	"28"	"Jumbled"	"f"	"prac"	13	64.9964449999388
"6753"	"28"	"Jumbled"	"f"	"prac"	15	72.2350000001024
"6754"	"28"	"Jumbled"	"f"	"prac"	16	77.1855750000104
"6755"	"28"	"Jumbled"	"f"	"prac"	17	82.7198149999604
"6756"	"28"	"Jumbled"	"f"	"prac"	18	86.5316850000527
"6757"	"28"	"Jumbled"	"f"	"prac"	18	87.3787200001534
"6758"	"28"	"Jumbled"	"f"	"prac"	18	89.9681200000923
"6759"	"28"	"Jumbled"	"f"	"iron"	1	3.21597500005737
"6760"	"28"	"Jumbled"	"f"	"iron"	70	349.080374999903
"6761"	"28"	"Jumbled"	"f"	"iron"	61	301.045000000158
"6762"	"28"	"Jumbled"	"f"	"iron"	61	303.100055000046
"6763"	"28"	"Jumbled"	"f"	"iron"	110	545.871854999801
"6764"	"28"	"Jumbled"	"f"	"iron"	58	286.562455000123
"6765"	"28"	"Jumbled"	"f"	"iron"	76	375.626520000165
"6766"	"28"	"Jumbled"	"f"	"iron"	76	379.910725000082
"6767"	"28"	"Jumbled"	"f"	"iron"	17	83.2491300001275
"6768"	"28"	"Jumbled"	"f"	"iron"	104	515.781190000009
"6769"	"28"	"Jumbled"	"f"	"iron"	46	225.815260000061
"6770"	"28"	"Jumbled"	"f"	"iron"	12	56.5823300001211
"6771"	"28"	"Jumbled"	"f"	"iron"	85	424.380349999992
"6772"	"28"	"Jumbled"	"f"	"iron"	57	280.796534999972
"6773"	"28"	"Jumbled"	"f"	"iron"	6	29.2136500000488
"6774"	"28"	"Jumbled"	"f"	"iron"	72	358.808029999956
"6775"	"28"	"Jumbled"	"f"	"iron"	75	371.480900000082
"6776"	"28"	"Jumbled"	"f"	"iron"	47	230.564709999831
"6777"	"28"	"Jumbled"	"f"	"iron"	111	551.970549999969
