pseudo_subid,exp_cond,exp_subid,movName,lag,conditional_probability,event_condition,condition
72,Full,31,3Iron,-4,0,intact,Uninterrupted
72,Full,31,3Iron,-3,0,intact,Uninterrupted
72,Full,31,3Iron,-2,0,intact,Uninterrupted
72,Full,31,3Iron,-1,0.166666667,intact,Uninterrupted
72,Full,31,3Iron,1,0.74,intact,Uninterrupted
72,Full,31,3Iron,2,0.163265306,intact,Uninterrupted
72,Full,31,3Iron,3,0.02,intact,Uninterrupted
72,Full,31,3Iron,4,0,intact,Uninterrupted
72,Full,31,3Iron,5,0,intact,Uninterrupted
72,Full,31,3Iron,-5,0,separated,Uninterrupted
72,Full,31,3Iron,-4,0,separated,Uninterrupted
72,Full,31,3Iron,-3,0,separated,Uninterrupted
72,Full,31,3Iron,-2,0,separated,Uninterrupted
72,Full,31,3Iron,-1,0,separated,Uninterrupted
72,Full,31,3Iron,1,1.166666667,separated,Uninterrupted
72,Full,31,3Iron,2,0,separated,Uninterrupted
72,Full,31,3Iron,3,0,separated,Uninterrupted
72,Full,31,3Iron,4,0.125,separated,Uninterrupted
72,Full,31,3Iron,5,0,separated,Uninterrupted
93,Ordered,31,3Iron,-5,0,intact,Interrupted
93,Ordered,31,3Iron,-4,0.090909091,intact,Interrupted
93,Ordered,31,3Iron,-3,0,intact,Interrupted
93,Ordered,31,3Iron,-2,0,intact,Interrupted
93,Ordered,31,3Iron,-1,0.1,intact,Interrupted
93,Ordered,31,3Iron,1,0.214285714,intact,Interrupted
93,Ordered,31,3Iron,2,0.066666667,intact,Interrupted
93,Ordered,31,3Iron,3,0,intact,Interrupted
93,Ordered,31,3Iron,4,0.142857143,intact,Interrupted
93,Ordered,31,3Iron,5,0.071428571,intact,Interrupted
93,Ordered,31,3Iron,-5,0,separated,Interrupted
93,Ordered,31,3Iron,-4,0,separated,Interrupted
93,Ordered,31,3Iron,-3,0,separated,Interrupted
93,Ordered,31,3Iron,-2,0,separated,Interrupted
93,Ordered,31,3Iron,-1,0,separated,Interrupted
93,Ordered,31,3Iron,1,0.333333333,separated,Interrupted
93,Ordered,31,3Iron,2,0.333333333,separated,Interrupted
93,Ordered,31,3Iron,3,0,separated,Interrupted
93,Ordered,31,3Iron,4,0,separated,Interrupted
93,Ordered,31,3Iron,5,0,separated,Interrupted
40,Jumbled,9,3Iron,-5,0,intact,Jumbled
40,Jumbled,9,3Iron,-4,0,intact,Jumbled
40,Jumbled,9,3Iron,-3,0,intact,Jumbled
40,Jumbled,9,3Iron,-2,0.083333333,intact,Jumbled
40,Jumbled,9,3Iron,-1,0.090909091,intact,Jumbled
40,Jumbled,9,3Iron,1,0.647058824,intact,Jumbled
40,Jumbled,9,3Iron,2,0.03125,intact,Jumbled
40,Jumbled,9,3Iron,3,0,intact,Jumbled
40,Jumbled,9,3Iron,4,0,intact,Jumbled
40,Jumbled,9,3Iron,5,0.037037037,intact,Jumbled
40,Jumbled,9,3Iron,-5,0,separated,Jumbled
40,Jumbled,9,3Iron,-4,0,separated,Jumbled
40,Jumbled,9,3Iron,-3,0,separated,Jumbled
40,Jumbled,9,3Iron,-2,0,separated,Jumbled
40,Jumbled,9,3Iron,-1,0,separated,Jumbled
40,Jumbled,9,3Iron,1,0.666666667,separated,Jumbled
40,Jumbled,9,3Iron,2,0,separated,Jumbled
40,Jumbled,9,3Iron,3,0,separated,Jumbled
40,Jumbled,9,3Iron,4,0,separated,Jumbled
40,Jumbled,9,3Iron,5,0,separated,Jumbled
30,Ordered,24,3Iron,-5,0,intact,Interrupted
30,Ordered,24,3Iron,-4,0,intact,Interrupted
30,Ordered,24,3Iron,-3,0,intact,Interrupted
30,Ordered,24,3Iron,-2,0,intact,Interrupted
30,Ordered,24,3Iron,-1,0.133333333,intact,Interrupted
30,Ordered,24,3Iron,1,0.458333333,intact,Interrupted
30,Ordered,24,3Iron,2,0.269230769,intact,Interrupted
30,Ordered,24,3Iron,3,0.041666667,intact,Interrupted
30,Ordered,24,3Iron,4,0.08,intact,Interrupted
30,Ordered,24,3Iron,5,0,intact,Interrupted
30,Ordered,24,3Iron,-5,0,separated,Interrupted
30,Ordered,24,3Iron,-4,0,separated,Interrupted
30,Ordered,24,3Iron,-3,0,separated,Interrupted
30,Ordered,24,3Iron,-2,0,separated,Interrupted
30,Ordered,24,3Iron,-1,0.333333333,separated,Interrupted
30,Ordered,24,3Iron,1,0,separated,Interrupted
30,Ordered,24,3Iron,2,0.2,separated,Interrupted
30,Ordered,24,3Iron,3,0.2,separated,Interrupted
30,Ordered,24,3Iron,4,0.2,separated,Interrupted
30,Ordered,24,3Iron,5,0,separated,Interrupted
1,Ordered,2,3Iron,-5,0,intact,Interrupted
1,Ordered,2,3Iron,-4,0,intact,Interrupted
1,Ordered,2,3Iron,-3,0,intact,Interrupted
1,Ordered,2,3Iron,-2,0,intact,Interrupted
1,Ordered,2,3Iron,-1,0.111111111,intact,Interrupted
1,Ordered,2,3Iron,1,0.784313725,intact,Interrupted
1,Ordered,2,3Iron,2,0.137254902,intact,Interrupted
1,Ordered,2,3Iron,3,0.041666667,intact,Interrupted
1,Ordered,2,3Iron,4,0,intact,Interrupted
1,Ordered,2,3Iron,5,0,intact,Interrupted
1,Ordered,2,3Iron,-5,0,separated,Interrupted
1,Ordered,2,3Iron,-4,0,separated,Interrupted
1,Ordered,2,3Iron,-3,0,separated,Interrupted
1,Ordered,2,3Iron,-2,0,separated,Interrupted
1,Ordered,2,3Iron,-1,0,separated,Interrupted
1,Ordered,2,3Iron,1,0.777777778,separated,Interrupted
1,Ordered,2,3Iron,2,0,separated,Interrupted
1,Ordered,2,3Iron,3,0,separated,Interrupted
1,Ordered,2,3Iron,4,0,separated,Interrupted
1,Ordered,2,3Iron,5,0,separated,Interrupted
55,Full,23,3Iron,-5,0,intact,Uninterrupted
55,Full,23,3Iron,-4,0.071428571,intact,Uninterrupted
55,Full,23,3Iron,-3,0,intact,Uninterrupted
55,Full,23,3Iron,-2,0,intact,Uninterrupted
55,Full,23,3Iron,-1,0.157894737,intact,Uninterrupted
55,Full,23,3Iron,1,0.366666667,intact,Uninterrupted
55,Full,23,3Iron,2,0.258064516,intact,Uninterrupted
55,Full,23,3Iron,3,0.161290323,intact,Uninterrupted
55,Full,23,3Iron,4,0.03125,intact,Uninterrupted
55,Full,23,3Iron,5,0.033333333,intact,Uninterrupted
55,Full,23,3Iron,-5,0,separated,Uninterrupted
55,Full,23,3Iron,-4,0,separated,Uninterrupted
55,Full,23,3Iron,-3,0,separated,Uninterrupted
55,Full,23,3Iron,-2,0,separated,Uninterrupted
55,Full,23,3Iron,-1,0,separated,Uninterrupted
55,Full,23,3Iron,1,0.25,separated,Uninterrupted
55,Full,23,3Iron,2,0.2,separated,Uninterrupted
55,Full,23,3Iron,3,0,separated,Uninterrupted
55,Full,23,3Iron,4,0.25,separated,Uninterrupted
55,Full,23,3Iron,5,0.2,separated,Uninterrupted
25,Ordered,27,3Iron,-5,0,intact,Interrupted
25,Ordered,27,3Iron,-4,0,intact,Interrupted
25,Ordered,27,3Iron,-3,0,intact,Interrupted
25,Ordered,27,3Iron,-2,0.058823529,intact,Interrupted
25,Ordered,27,3Iron,-1,0.166666667,intact,Interrupted
25,Ordered,27,3Iron,1,0.36,intact,Interrupted
25,Ordered,27,3Iron,2,0.115384615,intact,Interrupted
25,Ordered,27,3Iron,3,0.076923077,intact,Interrupted
25,Ordered,27,3Iron,4,0.111111111,intact,Interrupted
25,Ordered,27,3Iron,5,0.038461538,intact,Interrupted
25,Ordered,27,3Iron,-5,0,separated,Interrupted
25,Ordered,27,3Iron,-4,0,separated,Interrupted
25,Ordered,27,3Iron,-3,0,separated,Interrupted
25,Ordered,27,3Iron,-2,0,separated,Interrupted
25,Ordered,27,3Iron,-1,0,separated,Interrupted
25,Ordered,27,3Iron,1,0.4,separated,Interrupted
25,Ordered,27,3Iron,2,0,separated,Interrupted
25,Ordered,27,3Iron,3,0.2,separated,Interrupted
25,Ordered,27,3Iron,4,0.2,separated,Interrupted
25,Ordered,27,3Iron,5,0,separated,Interrupted
86,Ordered,25,3Iron,-5,0,intact,Interrupted
86,Ordered,25,3Iron,-4,0,intact,Interrupted
86,Ordered,25,3Iron,-3,0,intact,Interrupted
86,Ordered,25,3Iron,-2,0,intact,Interrupted
86,Ordered,25,3Iron,-1,0.166666667,intact,Interrupted
86,Ordered,25,3Iron,1,0.076923077,intact,Interrupted
86,Ordered,25,3Iron,2,0.133333333,intact,Interrupted
86,Ordered,25,3Iron,3,0.2,intact,Interrupted
86,Ordered,25,3Iron,4,0.133333333,intact,Interrupted
86,Ordered,25,3Iron,5,0.071428571,intact,Interrupted
86,Ordered,25,3Iron,-5,0,separated,Interrupted
86,Ordered,25,3Iron,-4,0,separated,Interrupted
86,Ordered,25,3Iron,-3,0,separated,Interrupted
86,Ordered,25,3Iron,-2,0,separated,Interrupted
86,Ordered,25,3Iron,-1,0,separated,Interrupted
86,Ordered,25,3Iron,1,0.166666667,separated,Interrupted
86,Ordered,25,3Iron,2,0.333333333,separated,Interrupted
86,Ordered,25,3Iron,3,0,separated,Interrupted
86,Ordered,25,3Iron,4,0.5,separated,Interrupted
86,Ordered,25,3Iron,5,0,separated,Interrupted
17,Full,24,3Iron,-5,0,intact,Uninterrupted
17,Full,24,3Iron,-4,0.071428571,intact,Uninterrupted
17,Full,24,3Iron,-3,0,intact,Uninterrupted
17,Full,24,3Iron,-2,0,intact,Uninterrupted
17,Full,24,3Iron,-1,0,intact,Uninterrupted
17,Full,24,3Iron,1,0.333333333,intact,Uninterrupted
17,Full,24,3Iron,2,0.238095238,intact,Uninterrupted
17,Full,24,3Iron,3,0.052631579,intact,Uninterrupted
17,Full,24,3Iron,4,0.095238095,intact,Uninterrupted
17,Full,24,3Iron,5,0.05,intact,Uninterrupted
17,Full,24,3Iron,-5,0,separated,Uninterrupted
17,Full,24,3Iron,-4,0,separated,Uninterrupted
17,Full,24,3Iron,-3,0,separated,Uninterrupted
17,Full,24,3Iron,-2,0,separated,Uninterrupted
17,Full,24,3Iron,-1,0,separated,Uninterrupted
17,Full,24,3Iron,1,0.2,separated,Uninterrupted
17,Full,24,3Iron,2,0,separated,Uninterrupted
17,Full,24,3Iron,3,0.25,separated,Uninterrupted
17,Full,24,3Iron,4,0.25,separated,Uninterrupted
17,Full,24,3Iron,5,0,separated,Uninterrupted
67,Full,16,3Iron,-5,0,intact,Uninterrupted
67,Full,16,3Iron,-4,0.066666667,intact,Uninterrupted
67,Full,16,3Iron,-3,0.076923077,intact,Uninterrupted
67,Full,16,3Iron,-2,0.058823529,intact,Uninterrupted
67,Full,16,3Iron,-1,0,intact,Uninterrupted
67,Full,16,3Iron,1,0.347826087,intact,Uninterrupted
67,Full,16,3Iron,2,0.086956522,intact,Uninterrupted
67,Full,16,3Iron,3,0.173913043,intact,Uninterrupted
67,Full,16,3Iron,4,0.045454545,intact,Uninterrupted
67,Full,16,3Iron,5,0,intact,Uninterrupted
67,Full,16,3Iron,-5,0,separated,Uninterrupted
67,Full,16,3Iron,-4,0,separated,Uninterrupted
67,Full,16,3Iron,-3,0,separated,Uninterrupted
67,Full,16,3Iron,-2,0,separated,Uninterrupted
67,Full,16,3Iron,-1,0,separated,Uninterrupted
67,Full,16,3Iron,1,0.2,separated,Uninterrupted
67,Full,16,3Iron,2,0,separated,Uninterrupted
67,Full,16,3Iron,3,0.285714286,separated,Uninterrupted
67,Full,16,3Iron,4,0.333333333,separated,Uninterrupted
67,Full,16,3Iron,5,0,separated,Uninterrupted
39,Full,11,3Iron,-5,0,intact,Uninterrupted
39,Full,11,3Iron,-4,0,intact,Uninterrupted
39,Full,11,3Iron,-3,0,intact,Uninterrupted
39,Full,11,3Iron,-2,0,intact,Uninterrupted
39,Full,11,3Iron,-1,0,intact,Uninterrupted
39,Full,11,3Iron,1,0.235294118,intact,Uninterrupted
39,Full,11,3Iron,2,0.294117647,intact,Uninterrupted
39,Full,11,3Iron,3,0.117647059,intact,Uninterrupted
39,Full,11,3Iron,4,0.058823529,intact,Uninterrupted
39,Full,11,3Iron,5,0.117647059,intact,Uninterrupted
39,Full,11,3Iron,-5,0,separated,Uninterrupted
39,Full,11,3Iron,-4,0,separated,Uninterrupted
39,Full,11,3Iron,-3,0,separated,Uninterrupted
39,Full,11,3Iron,-2,0,separated,Uninterrupted
39,Full,11,3Iron,-1,0,separated,Uninterrupted
39,Full,11,3Iron,1,0.25,separated,Uninterrupted
39,Full,11,3Iron,2,0,separated,Uninterrupted
39,Full,11,3Iron,3,0.25,separated,Uninterrupted
39,Full,11,3Iron,4,0.25,separated,Uninterrupted
39,Full,11,3Iron,5,0,separated,Uninterrupted
49,Ordered,14,3Iron,-5,0,intact,Interrupted
49,Ordered,14,3Iron,-4,0,intact,Interrupted
49,Ordered,14,3Iron,-3,0,intact,Interrupted
49,Ordered,14,3Iron,-2,0,intact,Interrupted
49,Ordered,14,3Iron,-1,0.076923077,intact,Interrupted
49,Ordered,14,3Iron,1,0.444444444,intact,Interrupted
49,Ordered,14,3Iron,2,0.107142857,intact,Interrupted
49,Ordered,14,3Iron,3,0.074074074,intact,Interrupted
49,Ordered,14,3Iron,4,0.035714286,intact,Interrupted
49,Ordered,14,3Iron,5,0.115384615,intact,Interrupted
49,Ordered,14,3Iron,-5,0,separated,Interrupted
49,Ordered,14,3Iron,-4,0,separated,Interrupted
49,Ordered,14,3Iron,-3,0,separated,Interrupted
49,Ordered,14,3Iron,-2,0,separated,Interrupted
49,Ordered,14,3Iron,-1,0,separated,Interrupted
49,Ordered,14,3Iron,1,0.4,separated,Interrupted
49,Ordered,14,3Iron,2,0.166666667,separated,Interrupted
49,Ordered,14,3Iron,3,0.2,separated,Interrupted
49,Ordered,14,3Iron,4,0,separated,Interrupted
49,Ordered,14,3Iron,5,0,separated,Interrupted
83,Jumbled,20,3Iron,-5,0,intact,Jumbled
83,Jumbled,20,3Iron,-4,0,intact,Jumbled
83,Jumbled,20,3Iron,-3,0,intact,Jumbled
83,Jumbled,20,3Iron,-2,0,intact,Jumbled
83,Jumbled,20,3Iron,-1,0.090909091,intact,Jumbled
83,Jumbled,20,3Iron,1,0.566666667,intact,Jumbled
83,Jumbled,20,3Iron,2,0.15625,intact,Jumbled
83,Jumbled,20,3Iron,3,0,intact,Jumbled
83,Jumbled,20,3Iron,4,0.032258065,intact,Jumbled
83,Jumbled,20,3Iron,5,0,intact,Jumbled
83,Jumbled,20,3Iron,-5,0,separated,Jumbled
83,Jumbled,20,3Iron,-4,0,separated,Jumbled
83,Jumbled,20,3Iron,-3,0,separated,Jumbled
83,Jumbled,20,3Iron,-2,0,separated,Jumbled
83,Jumbled,20,3Iron,-1,0,separated,Jumbled
83,Jumbled,20,3Iron,1,0.5,separated,Jumbled
83,Jumbled,20,3Iron,2,0,separated,Jumbled
83,Jumbled,20,3Iron,3,0,separated,Jumbled
83,Jumbled,20,3Iron,4,0,separated,Jumbled
83,Jumbled,20,3Iron,5,0,separated,Jumbled
20,Ordered,22,3Iron,-5,0,intact,Interrupted
20,Ordered,22,3Iron,-4,0,intact,Interrupted
20,Ordered,22,3Iron,-3,0,intact,Interrupted
20,Ordered,22,3Iron,-2,0,intact,Interrupted
20,Ordered,22,3Iron,-1,0.083333333,intact,Interrupted
20,Ordered,22,3Iron,1,0.576923077,intact,Interrupted
20,Ordered,22,3Iron,2,0.038461538,intact,Interrupted
20,Ordered,22,3Iron,3,0,intact,Interrupted
20,Ordered,22,3Iron,4,0,intact,Interrupted
20,Ordered,22,3Iron,5,0.086956522,intact,Interrupted
20,Ordered,22,3Iron,-5,0,separated,Interrupted
20,Ordered,22,3Iron,-4,0,separated,Interrupted
20,Ordered,22,3Iron,-3,0,separated,Interrupted
20,Ordered,22,3Iron,-2,0,separated,Interrupted
20,Ordered,22,3Iron,-1,0,separated,Interrupted
20,Ordered,22,3Iron,1,0.4,separated,Interrupted
20,Ordered,22,3Iron,2,0.2,separated,Interrupted
20,Ordered,22,3Iron,3,0,separated,Interrupted
20,Ordered,22,3Iron,4,0,separated,Interrupted
20,Ordered,22,3Iron,5,0,separated,Interrupted
50,Jumbled,17,3Iron,-5,0,intact,Jumbled
50,Jumbled,17,3Iron,-4,0,intact,Jumbled
50,Jumbled,17,3Iron,-3,0,intact,Jumbled
50,Jumbled,17,3Iron,-2,0,intact,Jumbled
50,Jumbled,17,3Iron,-1,0,intact,Jumbled
50,Jumbled,17,3Iron,1,0.307692308,intact,Jumbled
50,Jumbled,17,3Iron,2,0.230769231,intact,Jumbled
50,Jumbled,17,3Iron,3,0.076923077,intact,Jumbled
50,Jumbled,17,3Iron,4,0.076923077,intact,Jumbled
50,Jumbled,17,3Iron,5,0.083333333,intact,Jumbled
50,Jumbled,17,3Iron,-5,0,separated,Jumbled
50,Jumbled,17,3Iron,-4,0.5,separated,Jumbled
50,Jumbled,17,3Iron,-3,0,separated,Jumbled
50,Jumbled,17,3Iron,-2,0,separated,Jumbled
50,Jumbled,17,3Iron,-1,0,separated,Jumbled
50,Jumbled,17,3Iron,1,0,separated,Jumbled
50,Jumbled,17,3Iron,2,0,separated,Jumbled
50,Jumbled,17,3Iron,3,0,separated,Jumbled
50,Jumbled,17,3Iron,4,0,separated,Jumbled
50,Jumbled,17,3Iron,5,0,separated,Jumbled
4,Jumbled,19,3Iron,-5,0.076923077,intact,Jumbled
4,Jumbled,19,3Iron,-4,0,intact,Jumbled
4,Jumbled,19,3Iron,-3,0,intact,Jumbled
4,Jumbled,19,3Iron,-2,0,intact,Jumbled
4,Jumbled,19,3Iron,-1,0.066666667,intact,Jumbled
4,Jumbled,19,3Iron,1,0.125,intact,Jumbled
4,Jumbled,19,3Iron,2,0.294117647,intact,Jumbled
4,Jumbled,19,3Iron,3,0.294117647,intact,Jumbled
4,Jumbled,19,3Iron,4,0,intact,Jumbled
4,Jumbled,19,3Iron,5,0.0625,intact,Jumbled
4,Jumbled,19,3Iron,-5,0,separated,Jumbled
4,Jumbled,19,3Iron,-4,0,separated,Jumbled
4,Jumbled,19,3Iron,-3,0,separated,Jumbled
4,Jumbled,19,3Iron,-2,0,separated,Jumbled
4,Jumbled,19,3Iron,-1,0,separated,Jumbled
4,Jumbled,19,3Iron,1,0,separated,Jumbled
4,Jumbled,19,3Iron,2,0,separated,Jumbled
4,Jumbled,19,3Iron,3,0.333333333,separated,Jumbled
4,Jumbled,19,3Iron,4,0,separated,Jumbled
4,Jumbled,19,3Iron,5,0.333333333,separated,Jumbled
62,Jumbled,2,3Iron,-5,0,intact,Jumbled
62,Jumbled,2,3Iron,-4,0.125,intact,Jumbled
62,Jumbled,2,3Iron,-3,0,intact,Jumbled
62,Jumbled,2,3Iron,-2,0,intact,Jumbled
62,Jumbled,2,3Iron,-1,0,intact,Jumbled
62,Jumbled,2,3Iron,1,0.125,intact,Jumbled
62,Jumbled,2,3Iron,2,0,intact,Jumbled
62,Jumbled,2,3Iron,3,0.142857143,intact,Jumbled
62,Jumbled,2,3Iron,4,0,intact,Jumbled
62,Jumbled,2,3Iron,5,0,intact,Jumbled
62,Jumbled,2,3Iron,-5,0,separated,Jumbled
62,Jumbled,2,3Iron,-4,0,separated,Jumbled
62,Jumbled,2,3Iron,-3,0,separated,Jumbled
62,Jumbled,2,3Iron,-2,0,separated,Jumbled
62,Jumbled,2,3Iron,-1,0,separated,Jumbled
62,Jumbled,2,3Iron,1,0,separated,Jumbled
62,Jumbled,2,3Iron,2,0,separated,Jumbled
62,Jumbled,2,3Iron,3,0,separated,Jumbled
62,Jumbled,2,3Iron,4,0,separated,Jumbled
62,Jumbled,2,3Iron,5,0,separated,Jumbled
12,Ordered,16,3Iron,-5,0,intact,Interrupted
12,Ordered,16,3Iron,-4,0.076923077,intact,Interrupted
12,Ordered,16,3Iron,-3,0,intact,Interrupted
12,Ordered,16,3Iron,-2,0,intact,Interrupted
12,Ordered,16,3Iron,-1,0,intact,Interrupted
12,Ordered,16,3Iron,1,0.685714286,intact,Interrupted
12,Ordered,16,3Iron,2,0.142857143,intact,Interrupted
12,Ordered,16,3Iron,3,0.055555556,intact,Interrupted
12,Ordered,16,3Iron,4,0,intact,Interrupted
12,Ordered,16,3Iron,5,0.032258065,intact,Interrupted
12,Ordered,16,3Iron,-5,0.2,separated,Interrupted
12,Ordered,16,3Iron,-4,0,separated,Interrupted
12,Ordered,16,3Iron,-3,0,separated,Interrupted
12,Ordered,16,3Iron,-2,0,separated,Interrupted
12,Ordered,16,3Iron,-1,0.333333333,separated,Interrupted
12,Ordered,16,3Iron,1,0.333333333,separated,Interrupted
12,Ordered,16,3Iron,2,0,separated,Interrupted
12,Ordered,16,3Iron,3,0.166666667,separated,Interrupted
12,Ordered,16,3Iron,4,0,separated,Interrupted
12,Ordered,16,3Iron,5,0.142857143,separated,Interrupted
77,Ordered,18,3Iron,-5,0,intact,Interrupted
77,Ordered,18,3Iron,-4,0,intact,Interrupted
77,Ordered,18,3Iron,-3,0,intact,Interrupted
77,Ordered,18,3Iron,-2,0,intact,Interrupted
77,Ordered,18,3Iron,-1,0.083333333,intact,Interrupted
77,Ordered,18,3Iron,1,0.235294118,intact,Interrupted
77,Ordered,18,3Iron,2,0.222222222,intact,Interrupted
77,Ordered,18,3Iron,3,0.166666667,intact,Interrupted
77,Ordered,18,3Iron,4,0.117647059,intact,Interrupted
77,Ordered,18,3Iron,5,0.055555556,intact,Interrupted
77,Ordered,18,3Iron,-5,0,separated,Interrupted
77,Ordered,18,3Iron,-4,0,separated,Interrupted
77,Ordered,18,3Iron,-3,0,separated,Interrupted
77,Ordered,18,3Iron,-2,0,separated,Interrupted
77,Ordered,18,3Iron,-1,0,separated,Interrupted
77,Ordered,18,3Iron,1,0.25,separated,Interrupted
77,Ordered,18,3Iron,2,0.2,separated,Interrupted
77,Ordered,18,3Iron,3,0,separated,Interrupted
77,Ordered,18,3Iron,4,0,separated,Interrupted
77,Ordered,18,3Iron,5,0.2,separated,Interrupted
59,Full,4,3Iron,-5,0,intact,Uninterrupted
59,Full,4,3Iron,-4,0,intact,Uninterrupted
59,Full,4,3Iron,-3,0,intact,Uninterrupted
59,Full,4,3Iron,-2,0.076923077,intact,Uninterrupted
59,Full,4,3Iron,-1,0,intact,Uninterrupted
59,Full,4,3Iron,1,0.222222222,intact,Uninterrupted
59,Full,4,3Iron,2,0.058823529,intact,Uninterrupted
59,Full,4,3Iron,3,0.055555556,intact,Uninterrupted
59,Full,4,3Iron,4,0.111111111,intact,Uninterrupted
59,Full,4,3Iron,5,0.166666667,intact,Uninterrupted
59,Full,4,3Iron,-5,0,separated,Uninterrupted
59,Full,4,3Iron,-4,0,separated,Uninterrupted
59,Full,4,3Iron,-3,0,separated,Uninterrupted
59,Full,4,3Iron,-2,0,separated,Uninterrupted
59,Full,4,3Iron,-1,0,separated,Uninterrupted
59,Full,4,3Iron,1,0,separated,Uninterrupted
59,Full,4,3Iron,2,0.333333333,separated,Uninterrupted
59,Full,4,3Iron,3,0,separated,Uninterrupted
59,Full,4,3Iron,4,0.333333333,separated,Uninterrupted
59,Full,4,3Iron,5,0,separated,Uninterrupted
29,Ordered,30,3Iron,-5,0,intact,Interrupted
29,Ordered,30,3Iron,-4,0,intact,Interrupted
29,Ordered,30,3Iron,-3,0.058823529,intact,Interrupted
29,Ordered,30,3Iron,-2,0,intact,Interrupted
29,Ordered,30,3Iron,-1,0,intact,Interrupted
29,Ordered,30,3Iron,1,0.333333333,intact,Interrupted
29,Ordered,30,3Iron,2,0.15,intact,Interrupted
29,Ordered,30,3Iron,3,0.142857143,intact,Interrupted
29,Ordered,30,3Iron,4,0.1,intact,Interrupted
29,Ordered,30,3Iron,5,0.095238095,intact,Interrupted
29,Ordered,30,3Iron,-5,0,separated,Interrupted
29,Ordered,30,3Iron,-4,0,separated,Interrupted
29,Ordered,30,3Iron,-3,0,separated,Interrupted
29,Ordered,30,3Iron,-2,0,separated,Interrupted
29,Ordered,30,3Iron,-1,0.5,separated,Interrupted
29,Ordered,30,3Iron,1,0,separated,Interrupted
29,Ordered,30,3Iron,2,0,separated,Interrupted
29,Ordered,30,3Iron,3,0.5,separated,Interrupted
29,Ordered,30,3Iron,4,0,separated,Interrupted
29,Ordered,30,3Iron,5,0,separated,Interrupted
35,Ordered,32,3Iron,-5,0,intact,Interrupted
35,Ordered,32,3Iron,-4,0.0625,intact,Interrupted
35,Ordered,32,3Iron,-3,0,intact,Interrupted
35,Ordered,32,3Iron,-2,0.117647059,intact,Interrupted
35,Ordered,32,3Iron,-1,0.1,intact,Interrupted
35,Ordered,32,3Iron,1,0.35483871,intact,Interrupted
35,Ordered,32,3Iron,2,0.344827586,intact,Interrupted
35,Ordered,32,3Iron,3,0.064516129,intact,Interrupted
35,Ordered,32,3Iron,4,0.133333333,intact,Interrupted
35,Ordered,32,3Iron,5,0.032258065,intact,Interrupted
35,Ordered,32,3Iron,-5,0,separated,Interrupted
35,Ordered,32,3Iron,-4,0,separated,Interrupted
35,Ordered,32,3Iron,-3,0,separated,Interrupted
35,Ordered,32,3Iron,-2,0,separated,Interrupted
35,Ordered,32,3Iron,-1,0,separated,Interrupted
35,Ordered,32,3Iron,1,0,separated,Interrupted
35,Ordered,32,3Iron,2,0,separated,Interrupted
35,Ordered,32,3Iron,3,0.4,separated,Interrupted
35,Ordered,32,3Iron,4,0.2,separated,Interrupted
35,Ordered,32,3Iron,5,0.2,separated,Interrupted
45,Ordered,12,3Iron,-5,0,intact,Interrupted
45,Ordered,12,3Iron,-4,0.071428571,intact,Interrupted
45,Ordered,12,3Iron,-3,0,intact,Interrupted
45,Ordered,12,3Iron,-2,0,intact,Interrupted
45,Ordered,12,3Iron,-1,0.214285714,intact,Interrupted
45,Ordered,12,3Iron,1,0.176470588,intact,Interrupted
45,Ordered,12,3Iron,2,0.058823529,intact,Interrupted
45,Ordered,12,3Iron,3,0.0625,intact,Interrupted
45,Ordered,12,3Iron,4,0.176470588,intact,Interrupted
45,Ordered,12,3Iron,5,0.066666667,intact,Interrupted
45,Ordered,12,3Iron,-5,0,separated,Interrupted
45,Ordered,12,3Iron,-4,0,separated,Interrupted
45,Ordered,12,3Iron,-3,0,separated,Interrupted
45,Ordered,12,3Iron,-2,0,separated,Interrupted
45,Ordered,12,3Iron,-1,0,separated,Interrupted
45,Ordered,12,3Iron,1,0,separated,Interrupted
45,Ordered,12,3Iron,2,0.25,separated,Interrupted
45,Ordered,12,3Iron,3,0.25,separated,Interrupted
45,Ordered,12,3Iron,4,0,separated,Interrupted
45,Ordered,12,3Iron,5,0,separated,Interrupted
96,Jumbled,22,3Iron,-5,0,intact,Jumbled
96,Jumbled,22,3Iron,-4,0.041666667,intact,Jumbled
96,Jumbled,22,3Iron,-3,0,intact,Jumbled
96,Jumbled,22,3Iron,-2,0,intact,Jumbled
96,Jumbled,22,3Iron,-1,0,intact,Jumbled
96,Jumbled,22,3Iron,1,0.5,intact,Jumbled
96,Jumbled,22,3Iron,2,0.096774194,intact,Jumbled
96,Jumbled,22,3Iron,3,0.032258065,intact,Jumbled
96,Jumbled,22,3Iron,4,0.071428571,intact,Jumbled
96,Jumbled,22,3Iron,5,0.074074074,intact,Jumbled
96,Jumbled,22,3Iron,-5,0,separated,Jumbled
96,Jumbled,22,3Iron,-4,0,separated,Jumbled
96,Jumbled,22,3Iron,-3,0,separated,Jumbled
96,Jumbled,22,3Iron,-2,0,separated,Jumbled
96,Jumbled,22,3Iron,-1,0,separated,Jumbled
96,Jumbled,22,3Iron,1,0.25,separated,Jumbled
96,Jumbled,22,3Iron,2,0,separated,Jumbled
96,Jumbled,22,3Iron,3,0,separated,Jumbled
96,Jumbled,22,3Iron,4,0,separated,Jumbled
96,Jumbled,22,3Iron,5,0,separated,Jumbled
