pseudo_subid,exp_subid,exp_cond,movName,recalled_eventNo,precision,condition
22,3,Ordered,Corn,11,0.745987177,Interrupted
22,3,Ordered,Corn,12,0.685305715,Interrupted
22,3,Ordered,Corn,14,0.656903654,Interrupted
22,3,Ordered,Corn,17,0.684231028,Interrupted
22,3,Ordered,Corn,48,0.743129015,Interrupted
22,3,Ordered,Corn,25,0.6629453,Interrupted
22,3,Ordered,Corn,22,0.532778181,Interrupted
22,3,Ordered,Corn,26,0.618787847,Interrupted
22,3,Ordered,Corn,30,0.583251283,Interrupted
22,3,Ordered,Corn,31,0.608026832,Interrupted
22,3,Ordered,Corn,42,0.662903965,Interrupted
22,3,Ordered,Corn,44,0.77526027,Interrupted
22,3,Ordered,Corn,34,0.714912415,Interrupted
22,3,Ordered,Corn,46,0.676547021,Interrupted
22,3,Ordered,Corn,55,0.69674325,Interrupted
22,3,Ordered,Corn,56,0.634889066,Interrupted
22,3,Ordered,Corn,60,0.704625845,Interrupted
22,3,Ordered,Corn,61,0.672617555,Interrupted
22,3,Ordered,Corn,64,0.699922711,Interrupted
22,3,Ordered,Corn,65,0.664166853,Interrupted
22,3,Ordered,Corn,54,0.702341154,Interrupted
22,3,Ordered,Corn,58,0.563133918,Interrupted
22,3,Ordered,Corn,66,0.866391122,Interrupted
22,3,Ordered,Corn,68,0.733225137,Interrupted
22,3,Ordered,Corn,69,0.629793465,Interrupted
81,29,Ordered,Corn,2,0.744128495,Interrupted
81,29,Ordered,Corn,4,0.74557367,Interrupted
81,29,Ordered,Corn,5,0.710900515,Interrupted
81,29,Ordered,Corn,6,0.690231949,Interrupted
81,29,Ordered,Corn,11,0.655638218,Interrupted
81,29,Ordered,Corn,12,0.711227193,Interrupted
81,29,Ordered,Corn,17,0.669397742,Interrupted
81,29,Ordered,Corn,18,0.633544564,Interrupted
81,29,Ordered,Corn,25,0.641936928,Interrupted
81,29,Ordered,Corn,26,0.618673816,Interrupted
81,29,Ordered,Corn,28,0.668367893,Interrupted
81,29,Ordered,Corn,30,0.683099985,Interrupted
81,29,Ordered,Corn,31,0.625585616,Interrupted
81,29,Ordered,Corn,34,0.746049017,Interrupted
81,29,Ordered,Corn,41,0.58070001,Interrupted
81,29,Ordered,Corn,40,0.677114338,Interrupted
81,29,Ordered,Corn,42,0.557500269,Interrupted
81,29,Ordered,Corn,44,0.741105676,Interrupted
81,29,Ordered,Corn,45,0.560925011,Interrupted
81,29,Ordered,Corn,48,0.673379242,Interrupted
81,29,Ordered,Corn,64,0.490633244,Interrupted
81,29,Ordered,Corn,66,0.771654904,Interrupted
10,10,Jumbled,Corn,1,0.647205204,Jumbled
10,10,Jumbled,Corn,2,0.83240065,Jumbled
10,10,Jumbled,Corn,6,0.680054963,Jumbled
10,10,Jumbled,Corn,17,0.763493001,Jumbled
10,10,Jumbled,Corn,40,0.672646314,Jumbled
10,10,Jumbled,Corn,41,0.613483593,Jumbled
10,10,Jumbled,Corn,42,0.695815891,Jumbled
10,10,Jumbled,Corn,22,0.746947587,Jumbled
10,10,Jumbled,Corn,64,0.640465841,Jumbled
10,10,Jumbled,Corn,56,0.71004492,Jumbled
10,10,Jumbled,Corn,24,0.844081283,Jumbled
10,10,Jumbled,Corn,17,0.638754264,Jumbled
10,10,Jumbled,Corn,26,0.598353915,Jumbled
10,10,Jumbled,Corn,30,0.616448119,Jumbled
10,10,Jumbled,Corn,31,0.568869904,Jumbled
10,10,Jumbled,Corn,24,0.759753823,Jumbled
10,10,Jumbled,Corn,34,0.708002254,Jumbled
10,10,Jumbled,Corn,65,0.659677267,Jumbled
10,10,Jumbled,Corn,58,0.69107379,Jumbled
10,10,Jumbled,Corn,66,0.830471694,Jumbled
10,10,Jumbled,Corn,8,0.669051617,Jumbled
10,10,Jumbled,Corn,9,0.841682166,Jumbled
10,10,Jumbled,Corn,10,0.763057232,Jumbled
10,10,Jumbled,Corn,46,0.742672428,Jumbled
10,10,Jumbled,Corn,65,0.568008408,Jumbled
10,10,Jumbled,Corn,66,0.733344585,Jumbled
10,10,Jumbled,Corn,68,0.572415896,Jumbled
10,10,Jumbled,Corn,17,0.594989732,Jumbled
60,5,Jumbled,Corn,2,0.828266382,Jumbled
60,5,Jumbled,Corn,3,0.750879586,Jumbled
60,5,Jumbled,Corn,5,0.727164149,Jumbled
60,5,Jumbled,Corn,60,0.720256418,Jumbled
60,5,Jumbled,Corn,6,0.684377223,Jumbled
60,5,Jumbled,Corn,61,0.698766828,Jumbled
60,5,Jumbled,Corn,64,0.564657532,Jumbled
60,5,Jumbled,Corn,65,0.772788525,Jumbled
60,5,Jumbled,Corn,53,0.708587945,Jumbled
60,5,Jumbled,Corn,54,0.746398121,Jumbled
60,5,Jumbled,Corn,56,0.761618435,Jumbled
60,5,Jumbled,Corn,46,0.719175786,Jumbled
60,5,Jumbled,Corn,38,0.609366357,Jumbled
60,5,Jumbled,Corn,24,0.706089705,Jumbled
60,5,Jumbled,Corn,25,0.605719343,Jumbled
60,5,Jumbled,Corn,26,0.594533592,Jumbled
60,5,Jumbled,Corn,28,0.584034368,Jumbled
60,5,Jumbled,Corn,27,0.548813552,Jumbled
60,5,Jumbled,Corn,30,0.6830495,Jumbled
60,5,Jumbled,Corn,32,0.478215273,Jumbled
60,5,Jumbled,Corn,48,0.739351183,Jumbled
60,5,Jumbled,Corn,17,0.763156742,Jumbled
60,5,Jumbled,Corn,40,0.538051784,Jumbled
60,5,Jumbled,Corn,42,0.532297812,Jumbled
60,5,Jumbled,Corn,44,0.769846439,Jumbled
60,5,Jumbled,Corn,34,0.669002801,Jumbled
60,5,Jumbled,Corn,11,0.746924132,Jumbled
60,5,Jumbled,Corn,65,0.679914027,Jumbled
60,5,Jumbled,Corn,58,0.598735079,Jumbled
60,5,Jumbled,Corn,59,0.67388463,Jumbled
60,5,Jumbled,Corn,66,0.783240497,Jumbled
60,5,Jumbled,Corn,68,0.64873293,Jumbled
75,25,Jumbled,Corn,2,0.686504662,Jumbled
75,25,Jumbled,Corn,26,0.606764644,Jumbled
75,25,Jumbled,Corn,30,0.617934808,Jumbled
75,25,Jumbled,Corn,4,0.701665148,Jumbled
75,25,Jumbled,Corn,5,0.647114158,Jumbled
75,25,Jumbled,Corn,25,0.615120076,Jumbled
75,25,Jumbled,Corn,5,0.672417521,Jumbled
75,25,Jumbled,Corn,12,0.708946019,Jumbled
75,25,Jumbled,Corn,37,0.779836267,Jumbled
75,25,Jumbled,Corn,42,0.55345919,Jumbled
75,25,Jumbled,Corn,17,0.621044308,Jumbled
75,25,Jumbled,Corn,22,0.636362076,Jumbled
75,25,Jumbled,Corn,24,0.603696249,Jumbled
75,25,Jumbled,Corn,46,0.692274541,Jumbled
75,25,Jumbled,Corn,17,0.643704221,Jumbled
75,25,Jumbled,Corn,26,0.52356042,Jumbled
75,25,Jumbled,Corn,53,0.567226291,Jumbled
75,25,Jumbled,Corn,65,0.758461893,Jumbled
88,17,Ordered,Corn,2,0.769921541,Interrupted
88,17,Ordered,Corn,7,0.718576819,Interrupted
88,17,Ordered,Corn,5,0.716915414,Interrupted
88,17,Ordered,Corn,6,0.681323633,Interrupted
88,17,Ordered,Corn,11,0.697851956,Interrupted
88,17,Ordered,Corn,12,0.563157991,Interrupted
88,17,Ordered,Corn,13,0.525683152,Interrupted
88,17,Ordered,Corn,15,0.599722639,Interrupted
88,17,Ordered,Corn,8,0.603249989,Interrupted
88,17,Ordered,Corn,17,0.495545814,Interrupted
88,17,Ordered,Corn,18,0.690103441,Interrupted
88,17,Ordered,Corn,20,0.608807564,Interrupted
88,17,Ordered,Corn,48,0.604457155,Interrupted
88,17,Ordered,Corn,42,0.541514944,Interrupted
88,17,Ordered,Corn,46,0.53487074,Interrupted
88,17,Ordered,Corn,34,0.711792171,Interrupted
88,17,Ordered,Corn,16,0.593282565,Interrupted
88,17,Ordered,Corn,30,0.617934808,Interrupted
88,17,Ordered,Corn,31,0.584888503,Interrupted
88,17,Ordered,Corn,32,0.595354289,Interrupted
88,17,Ordered,Corn,60,0.602557078,Interrupted
88,17,Ordered,Corn,64,0.494021143,Interrupted
88,17,Ordered,Corn,65,0.698178723,Interrupted
88,17,Ordered,Corn,66,0.769367218,Interrupted
88,17,Ordered,Corn,58,0.683479249,Interrupted
94,31,Jumbled,Corn,2,0.764773905,Jumbled
94,31,Jumbled,Corn,5,0.740362287,Jumbled
94,31,Jumbled,Corn,6,0.688270688,Jumbled
94,31,Jumbled,Corn,46,0.677555934,Jumbled
94,31,Jumbled,Corn,22,0.674959213,Jumbled
94,31,Jumbled,Corn,26,0.583385438,Jumbled
94,31,Jumbled,Corn,30,0.513981538,Jumbled
94,31,Jumbled,Corn,17,0.766595304,Jumbled
94,31,Jumbled,Corn,18,0.75512445,Jumbled
94,31,Jumbled,Corn,33,0.628818512,Jumbled
94,31,Jumbled,Corn,36,0.802315533,Jumbled
94,31,Jumbled,Corn,40,0.726772785,Jumbled
94,31,Jumbled,Corn,41,0.522559891,Jumbled
94,31,Jumbled,Corn,42,0.600196928,Jumbled
94,31,Jumbled,Corn,44,0.849156946,Jumbled
94,31,Jumbled,Corn,45,0.539782479,Jumbled
94,31,Jumbled,Corn,61,0.733653456,Jumbled
94,31,Jumbled,Corn,64,0.698369056,Jumbled
94,31,Jumbled,Corn,65,0.66632238,Jumbled
94,31,Jumbled,Corn,21,0.724328279,Jumbled
94,31,Jumbled,Corn,22,0.63183561,Jumbled
94,31,Jumbled,Corn,24,0.665404513,Jumbled
94,31,Jumbled,Corn,25,0.761245728,Jumbled
94,31,Jumbled,Corn,26,0.601200759,Jumbled
94,31,Jumbled,Corn,30,0.61261785,Jumbled
94,31,Jumbled,Corn,66,0.844616234,Jumbled
94,31,Jumbled,Corn,65,0.698178723,Jumbled
94,31,Jumbled,Corn,68,0.728950441,Jumbled
69,14,Full,Corn,2,0.788603157,Uninterrupted
69,14,Full,Corn,3,0.585020281,Uninterrupted
69,14,Full,Corn,4,0.79342258,Uninterrupted
69,14,Full,Corn,5,0.70487389,Uninterrupted
69,14,Full,Corn,6,0.678170472,Uninterrupted
69,14,Full,Corn,11,0.672044307,Uninterrupted
69,14,Full,Corn,12,0.748471558,Uninterrupted
69,14,Full,Corn,14,0.639291376,Uninterrupted
69,14,Full,Corn,17,0.738802448,Uninterrupted
69,14,Full,Corn,18,0.581199586,Uninterrupted
69,14,Full,Corn,22,0.636487931,Uninterrupted
69,14,Full,Corn,25,0.597836256,Uninterrupted
69,14,Full,Corn,26,0.62407396,Uninterrupted
69,14,Full,Corn,28,0.589507744,Uninterrupted
69,14,Full,Corn,30,0.629965037,Uninterrupted
69,14,Full,Corn,31,0.581129014,Uninterrupted
69,14,Full,Corn,34,0.648396403,Uninterrupted
69,14,Full,Corn,42,0.60891594,Uninterrupted
69,14,Full,Corn,41,0.737303376,Uninterrupted
69,14,Full,Corn,42,0.584246844,Uninterrupted
69,14,Full,Corn,44,0.778716981,Uninterrupted
69,14,Full,Corn,45,0.53445052,Uninterrupted
69,14,Full,Corn,46,0.598384991,Uninterrupted
69,14,Full,Corn,48,0.517621472,Uninterrupted
69,14,Full,Corn,54,0.655961558,Uninterrupted
69,14,Full,Corn,58,0.748416856,Uninterrupted
69,14,Full,Corn,59,0.828519017,Uninterrupted
69,14,Full,Corn,60,0.668215662,Uninterrupted
69,14,Full,Corn,64,0.681493312,Uninterrupted
69,14,Full,Corn,66,0.794876993,Uninterrupted
69,14,Full,Corn,68,0.556864634,Uninterrupted
19,9,Full,Corn,2,0.721555695,Uninterrupted
19,9,Full,Corn,5,0.708432272,Uninterrupted
19,9,Full,Corn,6,0.63828446,Uninterrupted
19,9,Full,Corn,3,0.613874644,Uninterrupted
19,9,Full,Corn,4,0.737255245,Uninterrupted
19,9,Full,Corn,11,0.678384751,Uninterrupted
19,9,Full,Corn,12,0.582668349,Uninterrupted
19,9,Full,Corn,14,0.579274595,Uninterrupted
19,9,Full,Corn,9,0.841993928,Uninterrupted
19,9,Full,Corn,15,0.777434051,Uninterrupted
19,9,Full,Corn,17,0.720821783,Uninterrupted
19,9,Full,Corn,22,0.672290012,Uninterrupted
19,9,Full,Corn,24,0.755992115,Uninterrupted
19,9,Full,Corn,48,0.68928197,Uninterrupted
19,9,Full,Corn,25,0.683558747,Uninterrupted
19,9,Full,Corn,27,0.517121244,Uninterrupted
19,9,Full,Corn,28,0.572215669,Uninterrupted
19,9,Full,Corn,29,0.654012263,Uninterrupted
19,9,Full,Corn,30,0.617945187,Uninterrupted
19,9,Full,Corn,31,0.584888503,Uninterrupted
19,9,Full,Corn,46,0.650070041,Uninterrupted
19,9,Full,Corn,34,0.680805624,Uninterrupted
19,9,Full,Corn,37,0.57585904,Uninterrupted
19,9,Full,Corn,42,0.652548403,Uninterrupted
19,9,Full,Corn,47,0.654887766,Uninterrupted
19,9,Full,Corn,60,0.592218354,Uninterrupted
19,9,Full,Corn,66,0.750071138,Uninterrupted
19,9,Full,Corn,68,0.556864634,Uninterrupted
19,9,Full,Corn,60,0.532112017,Uninterrupted
19,9,Full,Corn,61,0.6533764,Uninterrupted
19,9,Full,Corn,64,0.694481939,Uninterrupted
19,9,Full,Corn,66,0.764996886,Uninterrupted
19,9,Full,Corn,68,0.700577974,Uninterrupted
47,1,Ordered,Corn,2,0.715304956,Interrupted
47,1,Ordered,Corn,4,0.67566222,Interrupted
47,1,Ordered,Corn,5,0.690775484,Interrupted
47,1,Ordered,Corn,3,0.673678845,Interrupted
47,1,Ordered,Corn,7,0.698590547,Interrupted
47,1,Ordered,Corn,11,0.689884394,Interrupted
47,1,Ordered,Corn,12,0.601012722,Interrupted
47,1,Ordered,Corn,14,0.604333922,Interrupted
47,1,Ordered,Corn,8,0.722680718,Interrupted
47,1,Ordered,Corn,9,0.848239064,Interrupted
47,1,Ordered,Corn,10,0.788240731,Interrupted
47,1,Ordered,Corn,15,0.777223408,Interrupted
47,1,Ordered,Corn,16,0.568192378,Interrupted
47,1,Ordered,Corn,17,0.713156968,Interrupted
47,1,Ordered,Corn,18,0.736960471,Interrupted
47,1,Ordered,Corn,20,0.524707712,Interrupted
47,1,Ordered,Corn,22,0.666459054,Interrupted
47,1,Ordered,Corn,25,0.594639927,Interrupted
47,1,Ordered,Corn,26,0.633420974,Interrupted
47,1,Ordered,Corn,28,0.548186019,Interrupted
47,1,Ordered,Corn,29,0.618451402,Interrupted
47,1,Ordered,Corn,30,0.611394897,Interrupted
47,1,Ordered,Corn,32,0.658896625,Interrupted
47,1,Ordered,Corn,38,0.705420077,Interrupted
47,1,Ordered,Corn,42,0.654127091,Interrupted
47,1,Ordered,Corn,44,0.649444282,Interrupted
47,1,Ordered,Corn,45,0.539301939,Interrupted
47,1,Ordered,Corn,46,0.675420225,Interrupted
47,1,Ordered,Corn,48,0.62202353,Interrupted
47,1,Ordered,Corn,52,0.603775665,Interrupted
47,1,Ordered,Corn,56,0.799593091,Interrupted
47,1,Ordered,Corn,52,0.634489179,Interrupted
47,1,Ordered,Corn,60,0.681901559,Interrupted
47,1,Ordered,Corn,61,0.647147298,Interrupted
47,1,Ordered,Corn,64,0.598589979,Interrupted
47,1,Ordered,Corn,65,0.656378329,Interrupted
47,1,Ordered,Corn,68,0.697058067,Interrupted
37,15,Full,Corn,2,0.84828639,Uninterrupted
37,15,Full,Corn,3,0.702348322,Uninterrupted
37,15,Full,Corn,4,0.705461264,Uninterrupted
37,15,Full,Corn,5,0.65992102,Uninterrupted
37,15,Full,Corn,8,0.709894776,Uninterrupted
37,15,Full,Corn,9,0.838606954,Uninterrupted
37,15,Full,Corn,10,0.75096339,Uninterrupted
37,15,Full,Corn,11,0.781481475,Uninterrupted
37,15,Full,Corn,12,0.514847532,Uninterrupted
37,15,Full,Corn,14,0.479252541,Uninterrupted
37,15,Full,Corn,15,0.764236689,Uninterrupted
37,15,Full,Corn,17,0.821386635,Uninterrupted
37,15,Full,Corn,18,0.480303176,Uninterrupted
37,15,Full,Corn,21,0.723665506,Uninterrupted
37,15,Full,Corn,22,0.50993842,Uninterrupted
37,15,Full,Corn,24,0.856080055,Uninterrupted
37,15,Full,Corn,25,0.686133802,Uninterrupted
37,15,Full,Corn,26,0.636363804,Uninterrupted
37,15,Full,Corn,30,0.691023231,Uninterrupted
37,15,Full,Corn,31,0.550945476,Uninterrupted
37,15,Full,Corn,46,0.70197019,Uninterrupted
37,15,Full,Corn,34,0.685963541,Uninterrupted
37,15,Full,Corn,35,0.706391618,Uninterrupted
37,15,Full,Corn,48,0.707579434,Uninterrupted
37,15,Full,Corn,40,0.805933714,Uninterrupted
37,15,Full,Corn,42,0.692850411,Uninterrupted
37,15,Full,Corn,44,0.783103526,Uninterrupted
37,15,Full,Corn,45,0.583199441,Uninterrupted
37,15,Full,Corn,60,0.642849058,Uninterrupted
37,15,Full,Corn,61,0.677630633,Uninterrupted
37,15,Full,Corn,64,0.592074588,Uninterrupted
37,15,Full,Corn,65,0.637211978,Uninterrupted
37,15,Full,Corn,54,0.587369956,Uninterrupted
37,15,Full,Corn,66,0.812979698,Uninterrupted
37,15,Full,Corn,68,0.556864634,Uninterrupted
8,5,Ordered,Corn,2,0.795567513,Interrupted
8,5,Ordered,Corn,4,0.781416386,Interrupted
8,5,Ordered,Corn,5,0.778816283,Interrupted
8,5,Ordered,Corn,6,0.736701414,Interrupted
8,5,Ordered,Corn,12,0.625816673,Interrupted
8,5,Ordered,Corn,11,0.718599975,Interrupted
8,5,Ordered,Corn,12,0.784386158,Interrupted
8,5,Ordered,Corn,14,0.492373539,Interrupted
8,5,Ordered,Corn,17,0.657302767,Interrupted
8,5,Ordered,Corn,18,0.65592441,Interrupted
8,5,Ordered,Corn,21,0.815560162,Interrupted
8,5,Ordered,Corn,22,0.502880893,Interrupted
8,5,Ordered,Corn,48,0.660603464,Interrupted
8,5,Ordered,Corn,25,0.707463026,Interrupted
8,5,Ordered,Corn,26,0.671075702,Interrupted
8,5,Ordered,Corn,28,0.663743347,Interrupted
8,5,Ordered,Corn,29,0.811602533,Interrupted
8,5,Ordered,Corn,30,0.552353762,Interrupted
8,5,Ordered,Corn,42,0.703007355,Interrupted
8,5,Ordered,Corn,48,0.583631381,Interrupted
8,5,Ordered,Corn,60,0.657281339,Interrupted
8,5,Ordered,Corn,64,0.781131864,Interrupted
8,5,Ordered,Corn,56,0.706207901,Interrupted
8,5,Ordered,Corn,57,0.558245137,Interrupted
8,5,Ordered,Corn,64,0.607668355,Interrupted
8,5,Ordered,Corn,65,0.570821345,Interrupted
8,5,Ordered,Corn,59,0.757390529,Interrupted
8,5,Ordered,Corn,66,0.70920068,Interrupted
8,5,Ordered,Corn,68,0.804417968,Interrupted
72,31,Full,Corn,2,0.703879461,Uninterrupted
72,31,Full,Corn,4,0.784203887,Uninterrupted
72,31,Full,Corn,5,0.771677554,Uninterrupted
72,31,Full,Corn,6,0.656558871,Uninterrupted
72,31,Full,Corn,7,0.736567363,Uninterrupted
72,31,Full,Corn,8,0.783911049,Uninterrupted
72,31,Full,Corn,9,0.891274691,Uninterrupted
72,31,Full,Corn,10,0.640970424,Uninterrupted
72,31,Full,Corn,11,0.776279241,Uninterrupted
72,31,Full,Corn,12,0.65341863,Uninterrupted
72,31,Full,Corn,14,0.615725905,Uninterrupted
72,31,Full,Corn,17,0.612181172,Uninterrupted
72,31,Full,Corn,18,0.755517066,Uninterrupted
72,31,Full,Corn,20,0.67928654,Uninterrupted
72,31,Full,Corn,21,0.749528676,Uninterrupted
72,31,Full,Corn,22,0.481121413,Uninterrupted
72,31,Full,Corn,24,0.808813035,Uninterrupted
72,31,Full,Corn,25,0.671356171,Uninterrupted
72,31,Full,Corn,26,0.604392998,Uninterrupted
72,31,Full,Corn,28,0.574001297,Uninterrupted
72,31,Full,Corn,29,0.760960221,Uninterrupted
72,31,Full,Corn,27,0.572414882,Uninterrupted
72,31,Full,Corn,30,0.666282296,Uninterrupted
72,31,Full,Corn,31,0.657697484,Uninterrupted
72,31,Full,Corn,32,0.609019652,Uninterrupted
72,31,Full,Corn,33,0.667316586,Uninterrupted
72,31,Full,Corn,34,0.677020013,Uninterrupted
72,31,Full,Corn,35,0.616038188,Uninterrupted
72,31,Full,Corn,36,0.63025859,Uninterrupted
72,31,Full,Corn,37,0.673953205,Uninterrupted
72,31,Full,Corn,38,0.633564472,Uninterrupted
72,31,Full,Corn,40,0.699887305,Uninterrupted
72,31,Full,Corn,42,0.596243709,Uninterrupted
72,31,Full,Corn,45,0.565252334,Uninterrupted
72,31,Full,Corn,46,0.717011034,Uninterrupted
72,31,Full,Corn,47,0.741882533,Uninterrupted
72,31,Full,Corn,60,0.792212725,Uninterrupted
72,31,Full,Corn,22,0.752099991,Uninterrupted
72,31,Full,Corn,48,0.602755129,Uninterrupted
72,31,Full,Corn,58,0.610410556,Uninterrupted
72,31,Full,Corn,60,0.707570985,Uninterrupted
72,31,Full,Corn,61,0.746162921,Uninterrupted
72,31,Full,Corn,62,0.5494335,Uninterrupted
72,31,Full,Corn,52,0.794956803,Uninterrupted
72,31,Full,Corn,51,0.647115976,Uninterrupted
72,31,Full,Corn,54,0.640421689,Uninterrupted
72,31,Full,Corn,66,0.85672915,Uninterrupted
72,31,Full,Corn,67,0.75261113,Uninterrupted
72,31,Full,Corn,68,0.727205545,Uninterrupted
93,31,Ordered,Corn,2,0.744182199,Interrupted
93,31,Ordered,Corn,11,0.652256176,Interrupted
93,31,Ordered,Corn,2,0.584570214,Interrupted
93,31,Ordered,Corn,17,0.521459917,Interrupted
93,31,Ordered,Corn,42,0.571278684,Interrupted
93,31,Ordered,Corn,46,0.579664417,Interrupted
93,31,Ordered,Corn,60,0.497279553,Interrupted
93,31,Ordered,Corn,25,0.616578743,Interrupted
93,31,Ordered,Corn,26,0.659120277,Interrupted
93,31,Ordered,Corn,30,0.494820935,Interrupted
93,31,Ordered,Corn,64,0.589874282,Interrupted
93,31,Ordered,Corn,66,0.779090732,Interrupted
93,31,Ordered,Corn,68,0.714610696,Interrupted
40,9,Jumbled,Corn,2,0.744685948,Jumbled
40,9,Jumbled,Corn,4,0.802284479,Jumbled
40,9,Jumbled,Corn,6,0.688410372,Jumbled
40,9,Jumbled,Corn,5,0.691692486,Jumbled
40,9,Jumbled,Corn,11,0.79801777,Jumbled
40,9,Jumbled,Corn,12,0.694075674,Jumbled
40,9,Jumbled,Corn,14,0.651041269,Jumbled
40,9,Jumbled,Corn,25,0.742604166,Jumbled
40,9,Jumbled,Corn,55,0.758736312,Jumbled
40,9,Jumbled,Corn,56,0.67288284,Jumbled
40,9,Jumbled,Corn,57,0.671179369,Jumbled
40,9,Jumbled,Corn,60,0.644236699,Jumbled
40,9,Jumbled,Corn,58,0.599727839,Jumbled
40,9,Jumbled,Corn,60,0.70264104,Jumbled
40,9,Jumbled,Corn,17,0.766433388,Jumbled
40,9,Jumbled,Corn,18,0.691226438,Jumbled
40,9,Jumbled,Corn,19,0.547667239,Jumbled
40,9,Jumbled,Corn,20,0.645065561,Jumbled
40,9,Jumbled,Corn,52,0.859880626,Jumbled
40,9,Jumbled,Corn,53,0.655471504,Jumbled
40,9,Jumbled,Corn,54,0.64275822,Jumbled
40,9,Jumbled,Corn,24,0.678711191,Jumbled
40,9,Jumbled,Corn,61,0.80739072,Jumbled
40,9,Jumbled,Corn,64,0.773676276,Jumbled
40,9,Jumbled,Corn,48,0.758196354,Jumbled
40,9,Jumbled,Corn,34,0.755489796,Jumbled
40,9,Jumbled,Corn,35,0.614678614,Jumbled
40,9,Jumbled,Corn,36,0.736143902,Jumbled
40,9,Jumbled,Corn,38,0.66996254,Jumbled
40,9,Jumbled,Corn,40,0.647329658,Jumbled
40,9,Jumbled,Corn,41,0.76712665,Jumbled
40,9,Jumbled,Corn,43,0.787774175,Jumbled
40,9,Jumbled,Corn,44,0.604194805,Jumbled
40,9,Jumbled,Corn,45,0.617343783,Jumbled
40,9,Jumbled,Corn,25,0.707463026,Jumbled
40,9,Jumbled,Corn,24,0.600816324,Jumbled
40,9,Jumbled,Corn,26,0.629874438,Jumbled
40,9,Jumbled,Corn,28,0.676141053,Jumbled
40,9,Jumbled,Corn,29,0.87082094,Jumbled
40,9,Jumbled,Corn,30,0.732727438,Jumbled
40,9,Jumbled,Corn,31,0.597547948,Jumbled
40,9,Jumbled,Corn,32,0.478144526,Jumbled
40,9,Jumbled,Corn,66,0.864998102,Jumbled
40,9,Jumbled,Corn,65,0.718752265,Jumbled
40,9,Jumbled,Corn,58,0.552324712,Jumbled
30,24,Ordered,Corn,2,0.82874155,Interrupted
30,24,Ordered,Corn,5,0.522125803,Interrupted
30,24,Ordered,Corn,25,0.580999367,Interrupted
30,24,Ordered,Corn,7,0.697452217,Interrupted
30,24,Ordered,Corn,5,0.500163799,Interrupted
30,24,Ordered,Corn,6,0.66862002,Interrupted
30,24,Ordered,Corn,12,0.646102369,Interrupted
30,24,Ordered,Corn,14,0.60984695,Interrupted
30,24,Ordered,Corn,17,0.744134709,Interrupted
30,24,Ordered,Corn,21,0.791500628,Interrupted
30,24,Ordered,Corn,22,0.753866374,Interrupted
30,24,Ordered,Corn,24,0.640490294,Interrupted
30,24,Ordered,Corn,25,0.694639355,Interrupted
30,24,Ordered,Corn,26,0.645254612,Interrupted
30,24,Ordered,Corn,29,0.713679254,Interrupted
30,24,Ordered,Corn,32,0.715812117,Interrupted
30,24,Ordered,Corn,28,0.731772661,Interrupted
30,24,Ordered,Corn,32,0.560749084,Interrupted
30,24,Ordered,Corn,48,0.688889459,Interrupted
30,24,Ordered,Corn,60,0.691777915,Interrupted
30,24,Ordered,Corn,64,0.774437547,Interrupted
30,24,Ordered,Corn,65,0.652868807,Interrupted
30,24,Ordered,Corn,66,0.856953144,Interrupted
30,24,Ordered,Corn,67,0.716065258,Interrupted
1,2,Ordered,Corn,1,0.668997496,Interrupted
1,2,Ordered,Corn,2,0.808845818,Interrupted
1,2,Ordered,Corn,3,0.683535129,Interrupted
1,2,Ordered,Corn,4,0.851681292,Interrupted
1,2,Ordered,Corn,5,0.707973957,Interrupted
1,2,Ordered,Corn,8,0.839323044,Interrupted
1,2,Ordered,Corn,9,0.679391131,Interrupted
1,2,Ordered,Corn,10,0.821586311,Interrupted
1,2,Ordered,Corn,11,0.72416985,Interrupted
1,2,Ordered,Corn,12,0.715988696,Interrupted
1,2,Ordered,Corn,14,0.734272972,Interrupted
1,2,Ordered,Corn,17,0.852120399,Interrupted
1,2,Ordered,Corn,18,0.626526311,Interrupted
1,2,Ordered,Corn,19,0.482247911,Interrupted
1,2,Ordered,Corn,21,0.848190129,Interrupted
1,2,Ordered,Corn,22,0.666868597,Interrupted
1,2,Ordered,Corn,46,0.649549738,Interrupted
1,2,Ordered,Corn,48,0.779853582,Interrupted
1,2,Ordered,Corn,25,0.659814924,Interrupted
1,2,Ordered,Corn,28,0.81062901,Interrupted
1,2,Ordered,Corn,29,0.760372043,Interrupted
1,2,Ordered,Corn,27,0.513993119,Interrupted
1,2,Ordered,Corn,30,0.674766213,Interrupted
1,2,Ordered,Corn,31,0.736141443,Interrupted
1,2,Ordered,Corn,32,0.570833027,Interrupted
1,2,Ordered,Corn,33,0.746311054,Interrupted
1,2,Ordered,Corn,34,0.698689699,Interrupted
1,2,Ordered,Corn,35,0.787434757,Interrupted
1,2,Ordered,Corn,38,0.706773013,Interrupted
1,2,Ordered,Corn,40,0.83921206,Interrupted
1,2,Ordered,Corn,39,0.725562394,Interrupted
1,2,Ordered,Corn,42,0.669622183,Interrupted
1,2,Ordered,Corn,44,0.799192667,Interrupted
1,2,Ordered,Corn,45,0.57496234,Interrupted
1,2,Ordered,Corn,55,0.702510253,Interrupted
1,2,Ordered,Corn,56,0.692766353,Interrupted
1,2,Ordered,Corn,57,0.632065117,Interrupted
